user_id,total_mrr,average_monthly_revenue,active_months,plans_used,estimated_annual_value,revenue_share_pct,cumulative_revenue_share_pct,customer_rank
U019670,261.0,29.0,9,1,348.0,0.0013452117419976654,97.1448112709072,14456
U008988,261.0,29.0,9,1,348.0,0.0013452117419976654,97.14615648264919,14457
U019710,261.0,29.0,9,1,348.0,0.0013452117419976654,97.14750169439118,14458
U029549,261.0,29.0,9,1,348.0,0.0013452117419976654,97.14884690613317,14459
U008134,261.0,29.0,9,1,348.0,0.0013452117419976654,97.15019211787516,14460
U008909,261.0,29.0,9,1,348.0,0.0013452117419976654,97.15153732961716,14461
U005823,261.0,29.0,9,1,348.0,0.0013452117419976654,97.15288254135915,14462
U008880,261.0,29.0,9,1,348.0,0.0013452117419976654,97.15422775310114,14463
U020292,261.0,29.0,9,1,348.0,0.0013452117419976654,97.15557296484313,14464
U008839,261.0,29.0,9,1,348.0,0.0013452117419976654,97.15691817658512,14465
U008831,261.0,29.0,9,1,348.0,0.0013452117419976654,97.15826338832711,14466
U008791,261.0,29.0,9,1,348.0,0.0013452117419976654,97.1596086000691,14467
U014925,261.0,29.0,9,1,348.0,0.0013452117419976654,97.1609538118111,14468
U022191,261.0,29.0,9,1,348.0,0.0013452117419976654,97.16229902355309,14469
U013745,261.0,29.0,9,1,348.0,0.0013452117419976654,97.16364423529508,14470
U008694,261.0,29.0,9,1,348.0,0.0013452117419976654,97.16498944703707,14471
U005729,261.0,29.0,9,1,348.0,0.0013452117419976654,97.16633465877906,14472
U015983,261.0,29.0,9,1,348.0,0.0013452117419976654,97.16767987052106,14473
U013772,261.0,29.0,9,1,348.0,0.0013452117419976654,97.16902508226305,14474
U022214,261.0,29.0,9,1,348.0,0.0013452117419976654,97.17037029400504,14475
U005710,261.0,29.0,9,1,348.0,0.0013452117419976654,97.17171550574703,14476
U022220,261.0,29.0,9,1,348.0,0.0013452117419976654,97.17306071748902,14477
U020193,261.0,29.0,9,1,348.0,0.0013452117419976654,97.17440592923101,14478
U022247,261.0,29.0,9,1,348.0,0.0013452117419976654,97.175751140973,14479
U022253,261.0,29.0,9,1,348.0,0.0013452117419976654,97.177096352715,14480
U008536,261.0,29.0,9,1,348.0,0.0013452117419976654,97.17844156445699,14481
U006979,261.0,29.0,9,1,348.0,0.0013452117419976654,97.17978677619898,14482
U005630,261.0,29.0,9,1,348.0,0.0013452117419976654,97.18113198794097,14483
U013954,261.0,29.0,9,1,348.0,0.0013452117419976654,97.18247719968296,14484
U013960,261.0,29.0,9,1,348.0,0.0013452117419976654,97.18382241142496,14485
U005606,261.0,29.0,9,1,348.0,0.0013452117419976654,97.18516762316695,14486
U004072,261.0,29.0,9,1,348.0,0.0013452117419976654,97.18651283490894,14487
U023528,261.0,29.0,9,1,348.0,0.0013452117419976654,97.18785804665093,14488
U005571,261.0,29.0,9,1,348.0,0.0013452117419976654,97.18920325839292,14489
U023584,261.0,29.0,9,1,348.0,0.0013452117419976654,97.19054847013491,14490
U003921,261.0,29.0,9,1,348.0,0.0013452117419976654,97.1918936818769,14491
U023639,261.0,29.0,9,1,348.0,0.0013452117419976654,97.1932388936189,14492
U003839,261.0,29.0,9,1,348.0,0.0013452117419976654,97.19458410536089,14493
U029656,261.0,29.0,9,1,348.0,0.0013452117419976654,97.19592931710288,14494
U003818,261.0,29.0,9,1,348.0,0.0013452117419976654,97.19727452884487,14495
U014160,261.0,29.0,9,1,348.0,0.0013452117419976654,97.19861974058686,14496
U023704,261.0,29.0,9,1,348.0,0.0013452117419976654,97.19996495232886,14497
U015614,261.0,29.0,9,1,348.0,0.0013452117419976654,97.20131016407085,14498
U014183,261.0,29.0,9,1,348.0,0.0013452117419976654,97.20265537581284,14499
U001457,261.0,29.0,9,1,348.0,0.0013452117419976654,97.20400058755483,14500
U003738,261.0,29.0,9,1,348.0,0.0013452117419976654,97.20534579929682,14501
U023335,261.0,29.0,9,1,348.0,0.0013452117419976654,97.20669101103881,14502
U023744,261.0,29.0,9,1,348.0,0.0013452117419976654,97.2080362227808,14503
U023749,261.0,29.0,9,1,348.0,0.0013452117419976654,97.2093814345228,14504
U015101,261.0,29.0,9,1,348.0,0.0013452117419976654,97.21072664626479,14505
U003623,261.0,29.0,9,1,348.0,0.0013452117419976654,97.21207185800678,14506
U020021,261.0,29.0,9,1,348.0,0.0013452117419976654,97.21341706974877,14507
U023866,261.0,29.0,9,1,348.0,0.0013452117419976654,97.21476228149076,14508
U015535,261.0,29.0,9,1,348.0,0.0013452117419976654,97.21610749323276,14509
U023928,261.0,29.0,9,1,348.0,0.0013452117419976654,97.21745270497475,14510
U017665,261.0,29.0,9,1,348.0,0.0013452117419976654,97.21879791671674,14511
U014346,261.0,29.0,9,1,348.0,0.0013452117419976654,97.22014312845873,14512
U014362,261.0,29.0,9,1,348.0,0.0013452117419976654,97.22148834020072,14513
U003438,261.0,29.0,9,1,348.0,0.0013452117419976654,97.22283355194271,14514
U029723,261.0,29.0,9,1,348.0,0.0013452117419976654,97.2241787636847,14515
U003419,261.0,29.0,9,1,348.0,0.0013452117419976654,97.2255239754267,14516
U006940,261.0,29.0,9,1,348.0,0.0013452117419976654,97.22686918716869,14517
U003417,261.0,29.0,9,1,348.0,0.0013452117419976654,97.22821439891068,14518
U003413,261.0,29.0,9,1,348.0,0.0013452117419976654,97.22955961065267,14519
U015447,261.0,29.0,9,1,348.0,0.0013452117419976654,97.23090482239466,14520
U024043,261.0,29.0,9,1,348.0,0.0013452117419976654,97.23225003413665,14521
U024101,261.0,29.0,9,1,348.0,0.0013452117419976654,97.23359524587865,14522
U018142,261.0,29.0,9,1,348.0,0.0013452117419976654,97.23494045762064,14523
U015388,261.0,29.0,9,1,348.0,0.0013452117419976654,97.23628566936263,14524
U014510,261.0,29.0,9,1,348.0,0.0013452117419976654,97.23763088110462,14525
U014993,261.0,29.0,9,1,348.0,0.0013452117419976654,97.23897609284661,14526
U003196,261.0,29.0,9,1,348.0,0.0013452117419976654,97.2403213045886,14527
U005359,261.0,29.0,9,1,348.0,0.0013452117419976654,97.2416665163306,14528
U003174,261.0,29.0,9,1,348.0,0.0013452117419976654,97.24301172807259,14529
U024188,261.0,29.0,9,1,348.0,0.0013452117419976654,97.24435693981458,14530
U003129,261.0,29.0,9,1,348.0,0.0013452117419976654,97.24570215155657,14531
U015313,261.0,29.0,9,1,348.0,0.0013452117419976654,97.24704736329856,14532
U003095,261.0,29.0,9,1,348.0,0.0013452117419976654,97.24839257504055,14533
U024245,261.0,29.0,9,1,348.0,0.0013452117419976654,97.24973778678255,14534
U003074,261.0,29.0,9,1,348.0,0.0013452117419976654,97.25108299852454,14535
U002989,261.0,29.0,9,1,348.0,0.0013452117419976654,97.25242821026653,14536
U022505,261.0,29.0,9,1,348.0,0.0013452117419976654,97.25377342200852,14537
U005284,261.0,29.0,9,1,348.0,0.0013452117419976654,97.25511863375051,14538
U002939,261.0,29.0,9,1,348.0,0.0013452117419976654,97.2564638454925,14539
U012581,261.0,29.0,9,1,348.0,0.0013452117419976654,97.2578090572345,14540
U006813,261.0,29.0,9,1,348.0,0.0013452117419976654,97.25915426897649,14541
U006811,261.0,29.0,9,1,348.0,0.0013452117419976654,97.26049948071848,14542
U005263,261.0,29.0,9,1,348.0,0.0013452117419976654,97.26184469246047,14543
U024415,261.0,29.0,9,1,348.0,0.0013452117419976654,97.26318990420246,14544
U015211,261.0,29.0,9,1,348.0,0.0013452117419976654,97.26453511594445,14545
U014746,261.0,29.0,9,1,348.0,0.0013452117419976654,97.26588032768645,14546
U002720,261.0,29.0,9,1,348.0,0.0013452117419976654,97.26722553942844,14547
U024593,261.0,29.0,9,1,348.0,0.0013452117419976654,97.26857075117043,14548
U024633,261.0,29.0,9,1,348.0,0.0013452117419976654,97.26991596291242,14549
U022582,261.0,29.0,9,1,348.0,0.0013452117419976654,97.27126117465441,14550
U002541,261.0,29.0,9,1,348.0,0.0013452117419976654,97.2726063863964,14551
U017630,261.0,29.0,9,1,348.0,0.0013452117419976654,97.2739515981384,14552
U026645,261.0,29.0,9,1,348.0,0.0013452117419976654,97.27529680988039,14553
U026678,261.0,29.0,9,1,348.0,0.0013452117419976654,97.27664202162238,14554
U023379,261.0,29.0,9,1,348.0,0.0013452117419976654,97.27798723336437,14555
U002494,261.0,29.0,9,1,348.0,0.0013452117419976654,97.27933244510636,14556
U002464,261.0,29.0,9,1,348.0,0.0013452117419976654,97.28067765684835,14557
U026800,261.0,29.0,9,1,348.0,0.0013452117419976654,97.28202286859035,14558
U024851,261.0,29.0,9,1,348.0,0.0013452117419976654,97.28336808033234,14559
U002203,261.0,29.0,9,1,348.0,0.0013452117419976654,97.28471329207433,14560
U027077,261.0,29.0,9,1,348.0,0.0013452117419976654,97.28605850381632,14561
U002044,261.0,29.0,9,1,348.0,0.0013452117419976654,97.28740371555831,14562
U001993,261.0,29.0,9,1,348.0,0.0013452117419976654,97.2887489273003,14563
U025055,261.0,29.0,9,1,348.0,0.0013452117419976654,97.2900941390423,14564
U001918,261.0,29.0,9,1,348.0,0.0013452117419976654,97.29143935078429,14565
U001891,261.0,29.0,9,1,348.0,0.0013452117419976654,97.29278456252628,14566
U007122,261.0,29.0,9,1,348.0,0.0013452117419976654,97.29412977426827,14567
U025119,261.0,29.0,9,1,348.0,0.0013452117419976654,97.29547498601026,14568
U004954,261.0,29.0,9,1,348.0,0.0013452117419976654,97.29682019775225,14569
U004949,261.0,29.0,9,1,348.0,0.0013452117419976654,97.29816540949425,14570
U025168,261.0,29.0,9,1,348.0,0.0013452117419976654,97.29951062123624,14571
U025194,261.0,29.0,9,1,348.0,0.0013452117419976654,97.30085583297823,14572
U025199,261.0,29.0,9,1,348.0,0.0013452117419976654,97.30220104472022,14573
U025243,261.0,29.0,9,1,348.0,0.0013452117419976654,97.30354625646221,14574
U001743,261.0,29.0,9,1,348.0,0.0013452117419976654,97.3048914682042,14575
U004906,261.0,29.0,9,1,348.0,0.0013452117419976654,97.3062366799462,14576
U022835,261.0,29.0,9,1,348.0,0.0013452117419976654,97.30758189168819,14577
U027635,261.0,29.0,9,1,348.0,0.0013452117419976654,97.30892710343018,14578
U004866,261.0,29.0,9,1,348.0,0.0013452117419976654,97.31027231517217,14579
U029953,261.0,29.0,9,1,348.0,0.0013452117419976654,97.31161752691416,14580
U004864,261.0,29.0,9,1,348.0,0.0013452117419976654,97.31296273865615,14581
U001525,261.0,29.0,9,1,348.0,0.0013452117419976654,97.31430795039815,14582
U027739,261.0,29.0,9,1,348.0,0.0013452117419976654,97.31565316214014,14583
U021102,261.0,29.0,9,1,348.0,0.0013452117419976654,97.31699837388213,14584
U001465,261.0,29.0,9,1,348.0,0.0013452117419976654,97.31834358562412,14585
U001445,261.0,29.0,9,1,348.0,0.0013452117419976654,97.31968879736611,14586
U025469,261.0,29.0,9,1,348.0,0.0013452117419976654,97.3210340091081,14587
U007145,261.0,29.0,9,1,348.0,0.0013452117419976654,97.3223792208501,14588
U027829,261.0,29.0,9,1,348.0,0.0013452117419976654,97.32372443259209,14589
U025525,261.0,29.0,9,1,348.0,0.0013452117419976654,97.32506964433408,14590
U025561,261.0,29.0,9,1,348.0,0.0013452117419976654,97.32641485607607,14591
U001248,261.0,29.0,9,1,348.0,0.0013452117419976654,97.32776006781806,14592
U001240,261.0,29.0,9,1,348.0,0.0013452117419976654,97.32910527956005,14593
U027999,261.0,29.0,9,1,348.0,0.0013452117419976654,97.33045049130205,14594
U016548,237.0,79.0,3,1,948.0,0.0012215141105496041,97.3316720054126,14595
U014866,237.0,79.0,3,1,948.0,0.0012215141105496041,97.33289351952315,14596
U019289,237.0,79.0,3,1,948.0,0.0012215141105496041,97.33411503363371,14597
U012546,237.0,79.0,3,1,948.0,0.0012215141105496041,97.33533654774426,14598
U016979,237.0,79.0,3,1,948.0,0.0012215141105496041,97.33655806185482,14599
U008498,237.0,79.0,3,1,948.0,0.0012215141105496041,97.33777957596537,14600
U020644,237.0,79.0,3,1,948.0,0.0012215141105496041,97.33900109007593,14601
U005495,237.0,79.0,3,1,948.0,0.0012215141105496041,97.34022260418648,14602
U009139,237.0,79.0,3,1,948.0,0.0012215141105496041,97.34144411829703,14603
U006486,237.0,79.0,3,1,948.0,0.0012215141105496041,97.34266563240759,14604
U015299,237.0,79.0,3,1,948.0,0.0012215141105496041,97.34388714651814,14605
U014284,237.0,79.0,3,1,948.0,0.0012215141105496041,97.3451086606287,14606
U006101,237.0,79.0,3,1,948.0,0.0012215141105496041,97.34633017473925,14607
U003766,237.0,79.0,3,1,948.0,0.0012215141105496041,97.3475516888498,14608
U025907,237.0,79.0,3,1,948.0,0.0012215141105496041,97.34877320296036,14609
U021655,237.0,79.0,3,1,948.0,0.0012215141105496041,97.34999471707091,14610
U021016,237.0,79.0,3,1,948.0,0.0012215141105496041,97.35121623118147,14611
U017155,237.0,79.0,3,1,948.0,0.0012215141105496041,97.35243774529202,14612
U027715,237.0,79.0,3,1,948.0,0.0012215141105496041,97.35365925940258,14613
U013130,237.0,79.0,3,1,948.0,0.0012215141105496041,97.35488077351313,14614
U003037,237.0,79.0,3,1,948.0,0.0012215141105496041,97.35610228762368,14615
U017949,237.0,79.0,3,1,948.0,0.0012215141105496041,97.35732380173424,14616
U007898,237.0,79.0,3,1,948.0,0.0012215141105496041,97.3585453158448,14617
U010781,237.0,79.0,3,1,948.0,0.0012215141105496041,97.35976682995535,14618
U018650,237.0,79.0,3,1,948.0,0.0012215141105496041,97.3609883440659,14619
U011325,237.0,79.0,3,1,948.0,0.0012215141105496041,97.36220985817646,14620
U006279,237.0,79.0,3,1,948.0,0.0012215141105496041,97.36343137228701,14621
U023232,237.0,79.0,3,1,948.0,0.0012215141105496041,97.36465288639756,14622
U025426,237.0,79.0,3,1,948.0,0.0012215141105496041,97.36587440050812,14623
U027883,237.0,79.0,3,1,948.0,0.0012215141105496041,97.36709591461867,14624
U019293,237.0,79.0,3,1,948.0,0.0012215141105496041,97.36831742872923,14625
U015278,237.0,79.0,3,1,948.0,0.0012215141105496041,97.36953894283978,14626
U027014,237.0,79.0,3,1,948.0,0.0012215141105496041,97.37076045695034,14627
U008797,237.0,79.0,3,1,948.0,0.0012215141105496041,97.37198197106089,14628
U024942,237.0,79.0,3,1,948.0,0.0012215141105496041,97.37320348517144,14629
U029273,237.0,79.0,3,1,948.0,0.0012215141105496041,97.374424999282,14630
U009469,237.0,79.0,3,1,948.0,0.0012215141105496041,97.37564651339255,14631
U006496,237.0,79.0,3,1,948.0,0.0012215141105496041,97.37686802750311,14632
U007633,237.0,79.0,3,1,948.0,0.0012215141105496041,97.37808954161366,14633
U008813,237.0,79.0,3,1,948.0,0.0012215141105496041,97.37931105572422,14634
U001967,237.0,79.0,3,1,948.0,0.0012215141105496041,97.38053256983477,14635
U001512,237.0,79.0,3,1,948.0,0.0012215141105496041,97.38175408394532,14636
U005611,237.0,79.0,3,1,948.0,0.0012215141105496041,97.38297559805588,14637
U004089,237.0,79.0,3,1,948.0,0.0012215141105496041,97.38419711216643,14638
U009782,237.0,79.0,3,1,948.0,0.0012215141105496041,97.38541862627699,14639
U007484,237.0,79.0,3,1,948.0,0.0012215141105496041,97.38664014038754,14640
U024753,237.0,79.0,3,1,948.0,0.0012215141105496041,97.3878616544981,14641
U015488,237.0,79.0,3,1,948.0,0.0012215141105496041,97.38908316860865,14642
U000072,237.0,79.0,3,1,948.0,0.0012215141105496041,97.3903046827192,14643
U018862,237.0,79.0,3,1,948.0,0.0012215141105496041,97.39152619682976,14644
U028371,237.0,79.0,3,1,948.0,0.0012215141105496041,97.39274771094031,14645
U027138,237.0,79.0,3,1,948.0,0.0012215141105496041,97.39396922505087,14646
U003935,237.0,79.0,3,1,948.0,0.0012215141105496041,97.39519073916142,14647
U014950,237.0,79.0,3,1,948.0,0.0012215141105496041,97.39641225327198,14648
U028376,237.0,79.0,3,1,948.0,0.0012215141105496041,97.39763376738253,14649
U015553,237.0,79.0,3,1,948.0,0.0012215141105496041,97.39885528149308,14650
U028851,237.0,79.0,3,1,948.0,0.0012215141105496041,97.40007679560364,14651
U004821,237.0,79.0,3,1,948.0,0.0012215141105496041,97.40129830971419,14652
U014344,237.0,79.0,3,1,948.0,0.0012215141105496041,97.40251982382475,14653
U003879,237.0,79.0,3,1,948.0,0.0012215141105496041,97.4037413379353,14654
U017942,237.0,79.0,3,1,948.0,0.0012215141105496041,97.40496285204586,14655
U026802,237.0,79.0,3,1,948.0,0.0012215141105496041,97.40618436615641,14656
U020581,237.0,79.0,3,1,948.0,0.0012215141105496041,97.40740588026696,14657
U003824,237.0,79.0,3,1,948.0,0.0012215141105496041,97.40862739437752,14658
U021950,237.0,79.0,3,1,948.0,0.0012215141105496041,97.40984890848807,14659
U014056,237.0,79.0,3,1,948.0,0.0012215141105496041,97.41107042259863,14660
U013622,237.0,79.0,3,1,948.0,0.0012215141105496041,97.41229193670918,14661
U012731,237.0,79.0,3,1,948.0,0.0012215141105496041,97.41351345081974,14662
U012734,237.0,79.0,3,1,948.0,0.0012215141105496041,97.41473496493029,14663
U028971,237.0,79.0,3,1,948.0,0.0012215141105496041,97.41595647904084,14664
U024373,237.0,79.0,3,1,948.0,0.0012215141105496041,97.4171779931514,14665
U027585,237.0,79.0,3,1,948.0,0.0012215141105496041,97.41839950726195,14666
U012212,237.0,79.0,3,1,948.0,0.0012215141105496041,97.4196210213725,14667
U003957,237.0,79.0,3,1,948.0,0.0012215141105496041,97.42084253548306,14668
U025997,237.0,79.0,3,1,948.0,0.0012215141105496041,97.42206404959362,14669
U015491,237.0,79.0,3,1,948.0,0.0012215141105496041,97.42328556370417,14670
U004537,237.0,79.0,3,1,948.0,0.0012215141105496041,97.42450707781472,14671
U006084,237.0,79.0,3,1,948.0,0.0012215141105496041,97.42572859192528,14672
U006964,237.0,79.0,3,1,948.0,0.0012215141105496041,97.42695010603583,14673
U021772,237.0,79.0,3,1,948.0,0.0012215141105496041,97.42817162014639,14674
U017199,237.0,79.0,3,1,948.0,0.0012215141105496041,97.42939313425694,14675
U020786,237.0,79.0,3,1,948.0,0.0012215141105496041,97.4306146483675,14676
U000735,237.0,79.0,3,1,948.0,0.0012215141105496041,97.43183616247805,14677
U000481,237.0,79.0,3,1,948.0,0.0012215141105496041,97.4330576765886,14678
U009420,237.0,79.0,3,1,948.0,0.0012215141105496041,97.43427919069916,14679
U028773,237.0,79.0,3,1,948.0,0.0012215141105496041,97.43550070480971,14680
U028771,237.0,79.0,3,1,948.0,0.0012215141105496041,97.43672221892027,14681
U014339,237.0,79.0,3,1,948.0,0.0012215141105496041,97.43794373303082,14682
U007795,237.0,79.0,3,1,948.0,0.0012215141105496041,97.43916524714137,14683
U020668,237.0,79.0,3,1,948.0,0.0012215141105496041,97.44038676125193,14684
U008466,237.0,79.0,3,1,948.0,0.0012215141105496041,97.44160827536248,14685
U008021,237.0,79.0,3,1,948.0,0.0012215141105496041,97.44282978947304,14686
U012538,237.0,79.0,3,1,948.0,0.0012215141105496041,97.44405130358359,14687
U016396,237.0,79.0,3,1,948.0,0.0012215141105496041,97.44527281769415,14688
U028692,237.0,79.0,3,1,948.0,0.0012215141105496041,97.4464943318047,14689
U020303,237.0,79.0,3,1,948.0,0.0012215141105496041,97.44771584591525,14690
U029211,237.0,79.0,3,1,948.0,0.0012215141105496041,97.44893736002581,14691
U011835,237.0,79.0,3,1,948.0,0.0012215141105496041,97.45015887413636,14692
U028697,237.0,79.0,3,1,948.0,0.0012215141105496041,97.45138038824692,14693
U016134,237.0,79.0,3,1,948.0,0.0012215141105496041,97.45260190235747,14694
U010206,237.0,79.0,3,1,948.0,0.0012215141105496041,97.45382341646803,14695
U015771,237.0,79.0,3,1,948.0,0.0012215141105496041,97.45504493057858,14696
U011925,237.0,79.0,3,1,948.0,0.0012215141105496041,97.45626644468913,14697
U004070,237.0,79.0,3,1,948.0,0.0012215141105496041,97.45748795879969,14698
U007510,237.0,79.0,3,1,948.0,0.0012215141105496041,97.45870947291024,14699
U022650,237.0,79.0,3,1,948.0,0.0012215141105496041,97.4599309870208,14700
U001012,237.0,79.0,3,1,948.0,0.0012215141105496041,97.46115250113135,14701
U018935,237.0,79.0,3,1,948.0,0.0012215141105496041,97.4623740152419,14702
U013245,237.0,79.0,3,1,948.0,0.0012215141105496041,97.46359552935246,14703
U010606,237.0,79.0,3,1,948.0,0.0012215141105496041,97.46481704346301,14704
U010370,237.0,79.0,3,1,948.0,0.0012215141105496041,97.46603855757357,14705
U026456,237.0,79.0,3,1,948.0,0.0012215141105496041,97.46726007168412,14706
U019003,237.0,79.0,3,1,948.0,0.0012215141105496041,97.46848158579468,14707
U028435,237.0,79.0,3,1,948.0,0.0012215141105496041,97.46970309990523,14708
U006716,237.0,79.0,3,1,948.0,0.0012215141105496041,97.47092461401579,14709
U021564,237.0,79.0,3,1,948.0,0.0012215141105496041,97.47214612812634,14710
U026025,237.0,79.0,3,1,948.0,0.0012215141105496041,97.4733676422369,14711
U019477,237.0,79.0,3,1,948.0,0.0012215141105496041,97.47458915634745,14712
U014329,237.0,79.0,3,1,948.0,0.0012215141105496041,97.475810670458,14713
U020809,237.0,79.0,3,1,948.0,0.0012215141105496041,97.47703218456856,14714
U015215,237.0,79.0,3,1,948.0,0.0012215141105496041,97.47825369867911,14715
U009442,237.0,79.0,3,1,948.0,0.0012215141105496041,97.47947521278967,14716
U022923,237.0,79.0,3,1,948.0,0.0012215141105496041,97.48069672690022,14717
U009260,237.0,79.0,3,1,948.0,0.0012215141105496041,97.48191824101077,14718
U016761,237.0,79.0,3,1,948.0,0.0012215141105496041,97.48313975512133,14719
U019367,237.0,79.0,3,1,948.0,0.0012215141105496041,97.48436126923188,14720
U008140,237.0,79.0,3,1,948.0,0.0012215141105496041,97.48558278334244,14721
U020058,237.0,79.0,3,1,948.0,0.0012215141105496041,97.48680429745299,14722
U019470,237.0,79.0,3,1,948.0,0.0012215141105496041,97.48802581156355,14723
U010558,237.0,79.0,3,1,948.0,0.0012215141105496041,97.4892473256741,14724
U026874,237.0,79.0,3,1,948.0,0.0012215141105496041,97.49046883978465,14725
U016759,237.0,79.0,3,1,948.0,0.0012215141105496041,97.49169035389521,14726
U012121,237.0,79.0,3,1,948.0,0.0012215141105496041,97.49291186800576,14727
U011901,237.0,79.0,3,1,948.0,0.0012215141105496041,97.49413338211632,14728
U001689,237.0,79.0,3,1,948.0,0.0012215141105496041,97.49535489622687,14729
U024815,237.0,79.0,3,1,948.0,0.0012215141105496041,97.49657641033743,14730
U028807,237.0,79.0,3,1,948.0,0.0012215141105496041,97.49779792444798,14731
U008919,237.0,79.0,3,1,948.0,0.0012215141105496041,97.49901943855853,14732
U009653,237.0,79.0,3,1,948.0,0.0012215141105496041,97.50024095266909,14733
U023922,237.0,79.0,3,1,948.0,0.0012215141105496041,97.50146246677964,14734
U014022,237.0,79.0,3,1,948.0,0.0012215141105496041,97.5026839808902,14735
U000711,237.0,79.0,3,1,948.0,0.0012215141105496041,97.50390549500075,14736
U012810,237.0,79.0,3,1,948.0,0.0012215141105496041,97.5051270091113,14737
U024496,237.0,79.0,3,1,948.0,0.0012215141105496041,97.50634852322186,14738
U006530,237.0,79.0,3,1,948.0,0.0012215141105496041,97.50757003733241,14739
U026176,237.0,79.0,3,1,948.0,0.0012215141105496041,97.50879155144297,14740
U028915,237.0,79.0,3,1,948.0,0.0012215141105496041,97.51001306555352,14741
U017386,237.0,79.0,3,1,948.0,0.0012215141105496041,97.51123457966408,14742
U013497,237.0,79.0,3,1,948.0,0.0012215141105496041,97.51245609377463,14743
U020799,237.0,79.0,3,1,948.0,0.0012215141105496041,97.51367760788519,14744
U020888,237.0,79.0,3,1,948.0,0.0012215141105496041,97.51489912199574,14745
U021265,237.0,79.0,3,1,948.0,0.0012215141105496041,97.5161206361063,14746
U014747,237.0,79.0,3,1,948.0,0.0012215141105496041,97.51734215021685,14747
U001745,237.0,79.0,3,1,948.0,0.0012215141105496041,97.5185636643274,14748
U009429,237.0,79.0,3,1,948.0,0.0012215141105496041,97.51978517843796,14749
U020892,237.0,79.0,3,1,948.0,0.0012215141105496041,97.52100669254851,14750
U010919,237.0,79.0,3,1,948.0,0.0012215141105496041,97.52222820665907,14751
U008999,237.0,79.0,3,1,948.0,0.0012215141105496041,97.52344972076962,14752
U000165,237.0,79.0,3,1,948.0,0.0012215141105496041,97.52467123488017,14753
U003100,237.0,79.0,3,1,948.0,0.0012215141105496041,97.52589274899073,14754
U029135,237.0,79.0,3,1,948.0,0.0012215141105496041,97.52711426310128,14755
U022185,237.0,79.0,3,1,948.0,0.0012215141105496041,97.52833577721184,14756
U009427,237.0,79.0,3,1,948.0,0.0012215141105496041,97.52955729132239,14757
U019668,237.0,79.0,3,1,948.0,0.0012215141105496041,97.53077880543294,14758
U014583,237.0,79.0,3,1,948.0,0.0012215141105496041,97.5320003195435,14759
U012090,237.0,79.0,3,1,948.0,0.0012215141105496041,97.53322183365405,14760
U002708,237.0,79.0,3,1,948.0,0.0012215141105496041,97.53444334776461,14761
U004415,237.0,79.0,3,1,948.0,0.0012215141105496041,97.53566486187516,14762
U001758,237.0,79.0,3,1,948.0,0.0012215141105496041,97.53688637598572,14763
U021420,237.0,79.0,3,1,948.0,0.0012215141105496041,97.53810789009627,14764
U019890,237.0,79.0,3,1,948.0,0.0012215141105496041,97.53932940420682,14765
U002692,237.0,79.0,3,1,948.0,0.0012215141105496041,97.54055091831738,14766
U029902,237.0,79.0,3,1,948.0,0.0012215141105496041,97.54177243242793,14767
U011330,237.0,79.0,3,1,948.0,0.0012215141105496041,97.54299394653849,14768
U010399,237.0,79.0,3,1,948.0,0.0012215141105496041,97.54421546064904,14769
U012269,237.0,79.0,3,1,948.0,0.0012215141105496041,97.5454369747596,14770
U011569,237.0,79.0,3,1,948.0,0.0012215141105496041,97.54665848887015,14771
U007428,237.0,79.0,3,1,948.0,0.0012215141105496041,97.5478800029807,14772
U020748,237.0,79.0,3,1,948.0,0.0012215141105496041,97.54910151709126,14773
U015698,237.0,79.0,3,1,948.0,0.0012215141105496041,97.55032303120181,14774
U023702,237.0,79.0,3,1,948.0,0.0012215141105496041,97.55154454531237,14775
U021340,237.0,79.0,3,1,948.0,0.0012215141105496041,97.55276605942292,14776
U011640,237.0,79.0,3,1,948.0,0.0012215141105496041,97.55398757353348,14777
U014555,237.0,79.0,3,1,948.0,0.0012215141105496041,97.55520908764403,14778
U008665,237.0,79.0,3,1,948.0,0.0012215141105496041,97.55643060175458,14779
U009035,237.0,79.0,3,1,948.0,0.0012215141105496041,97.55765211586514,14780
U002650,237.0,79.0,3,1,948.0,0.0012215141105496041,97.5588736299757,14781
U024570,237.0,79.0,3,1,948.0,0.0012215141105496041,97.56009514408625,14782
U018395,237.0,79.0,3,1,948.0,0.0012215141105496041,97.5613166581968,14783
U024174,237.0,79.0,3,1,948.0,0.0012215141105496041,97.56253817230736,14784
U023374,237.0,79.0,3,1,948.0,0.0012215141105496041,97.56375968641791,14785
U013776,237.0,79.0,3,1,948.0,0.0012215141105496041,97.56498120052846,14786
U021065,237.0,79.0,3,1,948.0,0.0012215141105496041,97.56620271463902,14787
U013783,237.0,79.0,3,1,948.0,0.0012215141105496041,97.56742422874957,14788
U008655,237.0,79.0,3,1,948.0,0.0012215141105496041,97.56864574286013,14789
U020913,237.0,79.0,3,1,948.0,0.0012215141105496041,97.56986725697068,14790
U018992,237.0,79.0,3,1,948.0,0.0012215141105496041,97.57108877108124,14791
U000928,237.0,79.0,3,1,948.0,0.0012215141105496041,97.57231028519179,14792
U012460,237.0,79.0,3,1,948.0,0.0012215141105496041,97.57353179930234,14793
U020417,237.0,79.0,3,1,948.0,0.0012215141105496041,97.5747533134129,14794
