user_id,signup_date,first_active_month,last_active_month,active_months,lifecycle_months,activity_frequency_pct
U010367,2025-05-06,2025-05-01,2026-07-01,15,15,100.0
U024739,2025-05-06,2025-05-01,2026-07-01,14,15,93.33333333333333
U004014,2025-05-07,2025-05-01,2026-07-01,13,15,86.66666666666667
U025954,2025-05-07,2025-05-01,2026-07-01,14,15,93.33333333333333
U021340,2025-05-07,2025-05-01,2026-07-01,15,15,100.0
U022209,2025-05-07,2025-05-01,2026-07-01,12,15,80.0
U023017,2025-05-07,2025-05-01,2026-07-01,15,15,100.0
U025988,2025-05-07,2025-05-01,2026-07-01,13,15,86.66666666666667
U017663,2025-05-07,2025-05-01,2026-07-01,14,15,93.33333333333333
U003359,2025-05-07,2025-05-01,2026-07-01,12,15,80.0
U016884,2025-05-07,2025-05-01,2026-07-01,15,15,100.0
U003557,2025-05-07,2025-05-01,2026-07-01,14,15,93.33333333333333
U006954,2025-05-07,2025-05-01,2026-07-01,15,15,100.0
U013046,2025-05-07,2025-05-01,2026-07-01,15,15,100.0
U016485,2025-05-07,2025-05-01,2026-07-01,13,15,86.66666666666667
U026724,2025-05-07,2025-06-01,2026-07-01,13,14,92.85714285714286
U001768,2025-05-07,2025-05-01,2026-07-01,15,15,100.0
U015886,2025-05-07,2025-05-01,2026-07-01,14,15,93.33333333333333
U005382,2025-05-07,2025-05-01,2026-07-01,14,15,93.33333333333333
U018021,2025-05-07,2025-05-01,2026-07-01,15,15,100.0
U009502,2025-05-07,2025-05-01,2026-07-01,15,15,100.0
U011421,2025-05-07,2025-05-01,2026-07-01,12,15,80.0
U021910,2025-05-07,2025-06-01,2026-07-01,13,14,92.85714285714286
U012424,2025-05-07,2025-06-01,2026-07-01,13,14,92.85714285714286
U000774,2025-05-07,2025-05-01,2026-07-01,14,15,93.33333333333333
U024514,2025-05-07,2025-05-01,2026-07-01,14,15,93.33333333333333
U023694,2025-05-07,2025-05-01,2026-07-01,13,15,86.66666666666667
U021669,2025-05-07,2025-05-01,2026-07-01,12,15,80.0
U023907,2025-05-07,2025-05-01,2026-07-01,12,15,80.0
U029244,2025-05-07,2025-05-01,2026-07-01,14,15,93.33333333333333
U025021,2025-05-07,2025-05-01,2026-07-01,15,15,100.0
U029536,2025-05-07,2025-05-01,2026-07-01,14,15,93.33333333333333
U000141,2025-05-07,2025-06-01,2026-07-01,11,14,78.57142857142857
U015924,2025-05-07,2025-05-01,2026-07-01,15,15,100.0
U009063,2025-05-07,2025-05-01,2026-07-01,15,15,100.0
U012713,2025-05-07,2025-05-01,2026-07-01,14,15,93.33333333333333
U002810,2025-05-08,2025-05-01,2026-07-01,15,15,100.0
U029366,2025-05-08,2025-05-01,2026-07-01,15,15,100.0
U010801,2025-05-08,2025-05-01,2026-07-01,14,15,93.33333333333333
U003656,2025-05-08,2025-05-01,2026-07-01,12,15,80.0
U015565,2025-05-08,2025-06-01,2026-07-01,14,14,100.0
U024597,2025-05-08,2025-05-01,2026-07-01,15,15,100.0
U015200,2025-05-08,2025-05-01,2026-07-01,14,15,93.33333333333333
U026378,2025-05-08,2025-05-01,2026-07-01,15,15,100.0
U004075,2025-05-08,2025-05-01,2026-07-01,14,15,93.33333333333333
U029589,2025-05-08,2025-05-01,2026-07-01,12,15,80.0
U006058,2025-05-08,2025-06-01,2026-07-01,12,14,85.71428571428571
U006124,2025-05-08,2025-05-01,2026-07-01,14,15,93.33333333333333
U011231,2025-05-08,2025-05-01,2026-07-01,15,15,100.0
U005333,2025-05-08,2025-05-01,2026-07-01,15,15,100.0
U024960,2025-05-08,2025-06-01,2026-07-01,12,14,85.71428571428571
U018502,2025-05-08,2025-05-01,2026-07-01,13,15,86.66666666666667
U010654,2025-05-08,2025-05-01,2026-07-01,14,15,93.33333333333333
U014051,2025-05-08,2025-05-01,2026-07-01,14,15,93.33333333333333
U020574,2025-05-08,2025-05-01,2026-07-01,15,15,100.0
U023052,2025-05-08,2025-05-01,2026-07-01,13,15,86.66666666666667
U019924,2025-05-08,2025-05-01,2026-07-01,12,15,80.0
U011148,2025-05-08,2025-06-01,2026-07-01,10,14,71.42857142857143
U028404,2025-05-08,2025-06-01,2026-07-01,8,14,57.14285714285714
U024121,2025-05-08,2025-05-01,2026-07-01,13,15,86.66666666666667
U023219,2025-05-08,2025-05-01,2026-07-01,15,15,100.0
U004451,2025-05-08,2025-05-01,2026-07-01,13,15,86.66666666666667
U001170,2025-05-08,2025-05-01,2026-07-01,14,15,93.33333333333333
U023324,2025-05-09,2025-06-01,2026-07-01,13,14,92.85714285714286
U000823,2025-05-09,2025-05-01,2026-07-01,15,15,100.0
U014091,2025-05-09,2025-05-01,2026-07-01,13,15,86.66666666666667
U027133,2025-05-09,2025-05-01,2026-07-01,14,15,93.33333333333333
U011939,2025-05-09,2025-05-01,2026-07-01,13,15,86.66666666666667
U029773,2025-05-09,2025-06-01,2026-07-01,13,14,92.85714285714286
U024025,2025-05-09,2025-05-01,2026-07-01,15,15,100.0
U009539,2025-05-09,2025-06-01,2026-07-01,14,14,100.0
U014228,2025-05-09,2025-05-01,2026-07-01,11,15,73.33333333333333
U015007,2025-05-09,2025-05-01,2026-07-01,15,15,100.0
U018163,2025-05-09,2025-05-01,2026-07-01,15,15,100.0
U010231,2025-05-09,2025-05-01,2026-07-01,13,15,86.66666666666667
U025753,2025-05-09,2025-05-01,2026-07-01,14,15,93.33333333333333
U011781,2025-05-09,2025-05-01,2026-07-01,15,15,100.0
U002141,2025-05-09,2025-05-01,2026-07-01,13,15,86.66666666666667
U006696,2025-05-09,2025-05-01,2026-07-01,14,15,93.33333333333333
U029574,2025-05-09,2025-05-01,2026-07-01,14,15,93.33333333333333
U019658,2025-05-09,2025-05-01,2026-07-01,13,15,86.66666666666667
U009632,2025-05-09,2025-05-01,2026-07-01,14,15,93.33333333333333
U013927,2025-05-09,2025-05-01,2026-07-01,12,15,80.0
U028839,2025-05-09,2025-06-01,2026-07-01,13,14,92.85714285714286
U012078,2025-05-09,2025-05-01,2026-07-01,14,15,93.33333333333333
U006970,2025-05-09,2025-05-01,2026-07-01,14,15,93.33333333333333
U027614,2025-05-09,2025-05-01,2026-07-01,13,15,86.66666666666667
U002823,2025-05-09,2025-06-01,2026-07-01,13,14,92.85714285714286
U020317,2025-05-09,2025-05-01,2026-07-01,14,15,93.33333333333333
U029934,2025-05-09,2025-05-01,2026-07-01,13,15,86.66666666666667
U027168,2025-05-09,2025-05-01,2026-07-01,15,15,100.0
U008895,2025-05-09,2025-05-01,2026-07-01,13,15,86.66666666666667
U008960,2025-05-09,2025-05-01,2026-07-01,15,15,100.0
U022761,2025-05-10,2025-05-01,2026-07-01,11,15,73.33333333333333
U024979,2025-05-10,2025-05-01,2026-07-01,14,15,93.33333333333333
U029857,2025-05-10,2025-05-01,2026-07-01,13,15,86.66666666666667
U025314,2025-05-10,2025-05-01,2026-07-01,15,15,100.0
U026840,2025-05-10,2025-05-01,2026-07-01,15,15,100.0
U004529,2025-05-10,2025-05-01,2026-07-01,14,15,93.33333333333333
U004656,2025-05-10,2025-05-01,2026-07-01,15,15,100.0
U004395,2025-05-10,2025-05-01,2026-07-01,15,15,100.0
U004900,2025-05-10,2025-05-01,2026-07-01,15,15,100.0
U010070,2025-05-10,2025-05-01,2026-07-01,14,15,93.33333333333333
U026788,2025-05-10,2025-05-01,2026-07-01,15,15,100.0
U003731,2025-05-10,2025-06-01,2026-07-01,14,14,100.0
U026270,2025-05-10,2025-05-01,2026-07-01,14,15,93.33333333333333
U004012,2025-05-10,2025-05-01,2026-07-01,13,15,86.66666666666667
U029654,2025-05-10,2025-05-01,2026-07-01,13,15,86.66666666666667
U000142,2025-05-10,2025-05-01,2026-07-01,15,15,100.0
U017885,2025-05-10,2025-05-01,2026-07-01,15,15,100.0
U027496,2025-05-10,2025-05-01,2026-07-01,13,15,86.66666666666667
U001972,2025-05-10,2025-05-01,2026-07-01,14,15,93.33333333333333
U007077,2025-05-10,2025-05-01,2026-07-01,15,15,100.0
U009745,2025-05-10,2025-05-01,2026-07-01,15,15,100.0
U021216,2025-05-10,2025-05-01,2026-07-01,14,15,93.33333333333333
U027638,2025-05-10,2025-05-01,2026-07-01,14,15,93.33333333333333
U008954,2025-05-10,2025-05-01,2026-07-01,14,15,93.33333333333333
U018152,2025-05-10,2025-05-01,2026-07-01,15,15,100.0
U006580,2025-05-10,2025-05-01,2026-07-01,14,15,93.33333333333333
U018998,2025-05-10,2025-06-01,2026-07-01,12,14,85.71428571428571
U017091,2025-05-10,2025-05-01,2026-07-01,13,15,86.66666666666667
U011072,2025-05-10,2025-05-01,2026-07-01,14,15,93.33333333333333
U007844,2025-05-10,2025-05-01,2026-07-01,15,15,100.0
U019328,2025-05-10,2025-05-01,2026-07-01,14,15,93.33333333333333
U029080,2025-05-10,2025-06-01,2026-07-01,13,14,92.85714285714286
U008969,2025-05-10,2025-06-01,2026-07-01,12,14,85.71428571428571
U008202,2025-05-10,2025-05-01,2026-07-01,15,15,100.0
U006485,2025-05-10,2025-06-01,2026-07-01,13,14,92.85714285714286
U007019,2025-05-11,2025-05-01,2026-07-01,14,15,93.33333333333333
U015275,2025-05-11,2025-05-01,2026-07-01,13,15,86.66666666666667
U020654,2025-05-11,2025-05-01,2026-07-01,13,15,86.66666666666667
U007320,2025-05-11,2025-05-01,2026-07-01,14,15,93.33333333333333
U028610,2025-05-11,2025-06-01,2026-07-01,13,14,92.85714285714286
U028041,2025-05-11,2025-06-01,2026-07-01,14,14,100.0
U014693,2025-05-11,2025-05-01,2026-07-01,14,15,93.33333333333333
U017428,2025-05-11,2025-05-01,2026-06-01,12,14,85.71428571428571
U012167,2025-05-11,2025-05-01,2026-07-01,14,15,93.33333333333333
U003016,2025-05-11,2025-05-01,2026-07-01,13,15,86.66666666666667
U025781,2025-05-11,2025-05-01,2026-07-01,13,15,86.66666666666667
U020977,2025-05-11,2025-05-01,2026-07-01,14,15,93.33333333333333
U008542,2025-05-11,2025-05-01,2026-07-01,13,15,86.66666666666667
U007803,2025-05-11,2025-05-01,2026-07-01,14,15,93.33333333333333
U000540,2025-05-11,2025-05-01,2026-07-01,14,15,93.33333333333333
U025839,2025-05-11,2025-05-01,2026-07-01,15,15,100.0
U007917,2025-05-11,2025-05-01,2026-07-01,14,15,93.33333333333333
U003780,2025-05-11,2025-05-01,2026-07-01,13,15,86.66666666666667
U023926,2025-05-11,2025-05-01,2026-07-01,11,15,73.33333333333333
U015147,2025-05-11,2025-06-01,2026-07-01,12,14,85.71428571428571
U021751,2025-05-11,2025-06-01,2026-07-01,14,14,100.0
U010414,2025-05-11,2025-06-01,2026-07-01,12,14,85.71428571428571
U000914,2025-05-11,2025-05-01,2026-07-01,14,15,93.33333333333333
U022219,2025-05-11,2025-05-01,2026-07-01,13,15,86.66666666666667
U021914,2025-05-11,2025-05-01,2026-07-01,14,15,93.33333333333333
U002532,2025-05-11,2025-05-01,2026-07-01,14,15,93.33333333333333
U027718,2025-05-12,2025-05-01,2026-07-01,14,15,93.33333333333333
U006723,2025-05-12,2025-05-01,2026-07-01,14,15,93.33333333333333
U026390,2025-05-12,2025-05-01,2026-07-01,14,15,93.33333333333333
U010170,2025-05-12,2025-05-01,2026-07-01,15,15,100.0
U021478,2025-05-12,2025-05-01,2026-07-01,14,15,93.33333333333333
U012058,2025-05-12,2025-05-01,2026-07-01,15,15,100.0
U002266,2025-05-12,2025-05-01,2026-07-01,12,15,80.0
U017677,2025-05-12,2025-06-01,2026-07-01,14,14,100.0
U027918,2025-05-12,2025-05-01,2026-07-01,14,15,93.33333333333333
U016371,2025-05-12,2025-05-01,2026-07-01,15,15,100.0
U003090,2025-05-12,2025-05-01,2026-07-01,14,15,93.33333333333333
U011489,2025-05-12,2025-05-01,2026-07-01,15,15,100.0
U027052,2025-05-12,2025-05-01,2026-07-01,15,15,100.0
U003962,2025-05-12,2025-05-01,2026-07-01,15,15,100.0
U000118,2025-05-12,2025-05-01,2026-07-01,12,15,80.0
U021998,2025-05-12,2025-05-01,2026-07-01,15,15,100.0
U025582,2025-05-12,2025-06-01,2026-07-01,13,14,92.85714285714286
U028037,2025-05-12,2025-06-01,2026-07-01,12,14,85.71428571428571
U025061,2025-05-12,2025-05-01,2026-07-01,14,15,93.33333333333333
U023881,2025-05-12,2025-05-01,2026-07-01,13,15,86.66666666666667
U019029,2025-05-12,2025-05-01,2026-07-01,14,15,93.33333333333333
U019936,2025-05-12,2025-06-01,2026-07-01,13,14,92.85714285714286
U011994,2025-05-12,2025-06-01,2026-07-01,13,14,92.85714285714286
U021650,2025-05-12,2025-05-01,2026-07-01,14,15,93.33333333333333
U018586,2025-05-12,2025-05-01,2026-07-01,14,15,93.33333333333333
U005271,2025-05-12,2025-05-01,2026-07-01,14,15,93.33333333333333
U015370,2025-05-12,2025-05-01,2026-07-01,14,15,93.33333333333333
U005452,2025-05-12,2025-05-01,2026-07-01,14,15,93.33333333333333
U009163,2025-05-12,2025-05-01,2026-07-01,14,15,93.33333333333333
U017840,2025-05-12,2025-05-01,2026-07-01,15,15,100.0
U012348,2025-05-12,2025-05-01,2026-07-01,15,15,100.0
U021108,2025-05-12,2025-05-01,2026-07-01,14,15,93.33333333333333
U007275,2025-05-12,2025-05-01,2026-07-01,14,15,93.33333333333333
U005853,2025-05-12,2025-05-01,2026-07-01,12,15,80.0
U012049,2025-05-12,2025-06-01,2026-07-01,13,14,92.85714285714286
U009199,2025-05-13,2025-05-01,2026-07-01,15,15,100.0
U019008,2025-05-13,2025-05-01,2026-07-01,14,15,93.33333333333333
U012378,2025-05-13,2025-05-01,2026-07-01,13,15,86.66666666666667
U002946,2025-05-13,2025-05-01,2026-07-01,15,15,100.0
U024566,2025-05-13,2025-05-01,2026-07-01,12,15,80.0
U000416,2025-05-13,2025-05-01,2026-07-01,14,15,93.33333333333333
U005658,2025-05-13,2025-05-01,2026-07-01,14,15,93.33333333333333
U028455,2025-05-13,2025-05-01,2026-07-01,13,15,86.66666666666667
U010820,2025-05-13,2025-05-01,2026-07-01,15,15,100.0
U006877,2025-05-13,2025-05-01,2026-07-01,14,15,93.33333333333333
U029214,2025-05-13,2025-05-01,2026-07-01,15,15,100.0
U023918,2025-05-13,2025-05-01,2026-07-01,13,15,86.66666666666667
U000113,2025-05-13,2025-05-01,2026-07-01,15,15,100.0
U023806,2025-05-13,2025-05-01,2026-07-01,15,15,100.0
U007097,2025-05-13,2025-05-01,2026-07-01,13,15,86.66666666666667
U005865,2025-05-13,2025-06-01,2026-07-01,14,14,100.0
U002369,2025-05-13,2025-06-01,2026-07-01,12,14,85.71428571428571
U008712,2025-05-13,2025-05-01,2026-07-01,15,15,100.0
U002935,2025-05-13,2025-05-01,2026-07-01,12,15,80.0
U025881,2025-05-13,2025-05-01,2026-07-01,13,15,86.66666666666667
U001559,2025-05-13,2025-05-01,2026-07-01,13,15,86.66666666666667
U027546,2025-05-13,2025-05-01,2026-07-01,14,15,93.33333333333333
U026162,2025-05-13,2025-06-01,2026-07-01,12,14,85.71428571428571
U006107,2025-05-13,2025-05-01,2026-07-01,14,15,93.33333333333333
U014707,2025-05-13,2025-05-01,2026-07-01,13,15,86.66666666666667
U023049,2025-05-13,2025-05-01,2026-07-01,15,15,100.0
U006044,2025-05-13,2025-05-01,2026-07-01,15,15,100.0
U018484,2025-05-13,2025-05-01,2026-07-01,14,15,93.33333333333333
U002468,2025-05-13,2025-05-01,2026-07-01,13,15,86.66666666666667
U015722,2025-05-14,2025-05-01,2026-07-01,15,15,100.0
U018898,2025-05-14,2025-05-01,2026-07-01,15,15,100.0
U001150,2025-05-14,2025-06-01,2026-07-01,14,14,100.0
U028743,2025-05-14,2025-05-01,2026-07-01,15,15,100.0
U024432,2025-05-14,2025-05-01,2026-07-01,14,15,93.33333333333333
U016317,2025-05-14,2025-05-01,2026-07-01,14,15,93.33333333333333
U029164,2025-05-14,2025-05-01,2026-07-01,15,15,100.0
U014441,2025-05-14,2025-05-01,2026-07-01,14,15,93.33333333333333
U024526,2025-05-14,2025-05-01,2026-07-01,13,15,86.66666666666667
U001751,2025-05-14,2025-05-01,2026-07-01,14,15,93.33333333333333
U019170,2025-05-14,2025-06-01,2026-07-01,14,14,100.0
U017037,2025-05-14,2025-05-01,2026-07-01,13,15,86.66666666666667
U009867,2025-05-14,2025-05-01,2026-07-01,13,15,86.66666666666667
U006248,2025-05-14,2025-06-01,2026-07-01,12,14,85.71428571428571
U021582,2025-05-14,2025-05-01,2026-07-01,13,15,86.66666666666667
U016152,2025-05-14,2025-05-01,2026-07-01,13,15,86.66666666666667
U021316,2025-05-14,2025-06-01,2026-07-01,13,14,92.85714285714286
U016861,2025-05-14,2025-05-01,2026-07-01,14,15,93.33333333333333
U005640,2025-05-14,2025-05-01,2026-07-01,15,15,100.0
U013693,2025-05-14,2025-05-01,2026-07-01,13,15,86.66666666666667
U013930,2025-05-14,2025-05-01,2026-07-01,15,15,100.0
U026260,2025-05-14,2025-05-01,2026-07-01,15,15,100.0
U001937,2025-05-14,2025-05-01,2026-07-01,14,15,93.33333333333333
U012961,2025-05-14,2025-05-01,2026-07-01,15,15,100.0
U017861,2025-05-14,2025-05-01,2026-07-01,14,15,93.33333333333333
U023224,2025-05-14,2025-05-01,2026-07-01,14,15,93.33333333333333
U023231,2025-05-14,2025-05-01,2026-07-01,15,15,100.0
U012558,2025-05-14,2025-05-01,2026-07-01,15,15,100.0
U005060,2025-05-14,2025-05-01,2026-07-01,15,15,100.0
U009547,2025-05-14,2025-05-01,2026-07-01,11,15,73.33333333333333
U019902,2025-05-14,2025-05-01,2026-07-01,13,15,86.66666666666667
U027960,2025-05-14,2025-06-01,2026-07-01,13,14,92.85714285714286
U007866,2025-05-14,2025-06-01,2026-07-01,14,14,100.0
U007880,2025-05-14,2025-06-01,2026-07-01,13,14,92.85714285714286
U018228,2025-05-14,2025-06-01,2026-07-01,14,14,100.0
U000224,2025-05-14,2025-06-01,2026-07-01,12,14,85.71428571428571
U009047,2025-05-15,2025-05-01,2026-07-01,15,15,100.0
U024772,2025-05-15,2025-06-01,2026-07-01,13,14,92.85714285714286
U000697,2025-05-15,2025-05-01,2026-07-01,15,15,100.0
U002249,2025-05-15,2025-05-01,2026-07-01,13,15,86.66666666666667
U025115,2025-05-15,2025-06-01,2026-07-01,12,14,85.71428571428571
U017014,2025-05-15,2025-06-01,2026-07-01,11,14,78.57142857142857
U021631,2025-05-15,2025-06-01,2026-07-01,13,14,92.85714285714286
U027101,2025-05-15,2025-06-01,2026-07-01,12,14,85.71428571428571
U005532,2025-05-15,2025-05-01,2026-07-01,15,15,100.0
U005477,2025-05-15,2025-06-01,2026-07-01,13,14,92.85714285714286
U010090,2025-05-15,2025-05-01,2026-07-01,14,15,93.33333333333333
U001904,2025-05-15,2025-06-01,2026-07-01,14,14,100.0
U027625,2025-05-15,2025-05-01,2026-07-01,13,15,86.66666666666667
U027725,2025-05-15,2025-05-01,2026-07-01,15,15,100.0
U027856,2025-05-15,2025-06-01,2026-07-01,12,14,85.71428571428571
U004826,2025-05-15,2025-06-01,2026-07-01,13,14,92.85714285714286
U001331,2025-05-15,2025-05-01,2026-07-01,14,15,93.33333333333333
U019247,2025-05-15,2025-06-01,2026-07-01,13,14,92.85714285714286
U000570,2025-05-15,2025-05-01,2026-07-01,13,15,86.66666666666667
U018939,2025-05-15,2025-06-01,2026-07-01,12,14,85.71428571428571
U004159,2025-05-15,2025-06-01,2026-07-01,12,14,85.71428571428571
U000662,2025-05-15,2025-05-01,2026-07-01,14,15,93.33333333333333
U025107,2025-05-15,2025-06-01,2026-07-01,13,14,92.85714285714286
U025893,2025-05-15,2025-05-01,2026-07-01,13,15,86.66666666666667
U012977,2025-05-15,2025-05-01,2026-07-01,14,15,93.33333333333333
U014662,2025-05-15,2025-06-01,2026-07-01,12,14,85.71428571428571
U013327,2025-05-15,2025-05-01,2026-07-01,14,15,93.33333333333333
U015157,2025-05-15,2025-05-01,2026-07-01,11,15,73.33333333333333
U014406,2025-05-15,2025-05-01,2026-07-01,13,15,86.66666666666667
U016347,2025-05-15,2025-05-01,2026-07-01,14,15,93.33333333333333
U014793,2025-05-15,2025-05-01,2026-07-01,14,15,93.33333333333333
U016070,2025-05-15,2025-05-01,2026-07-01,14,15,93.33333333333333
U012994,2025-05-15,2025-05-01,2026-07-01,15,15,100.0
U011938,2025-05-15,2025-05-01,2026-07-01,15,15,100.0
U009426,2025-05-16,2025-05-01,2026-07-01,14,15,93.33333333333333
U023009,2025-05-16,2025-06-01,2026-07-01,14,14,100.0
U023693,2025-05-16,2025-05-01,2026-07-01,15,15,100.0
U028148,2025-05-16,2025-05-01,2026-07-01,15,15,100.0
U005881,2025-05-16,2025-05-01,2026-07-01,15,15,100.0
U017779,2025-05-16,2025-06-01,2026-07-01,11,14,78.57142857142857
U017832,2025-05-16,2025-05-01,2026-07-01,15,15,100.0
U010712,2025-05-16,2025-05-01,2026-07-01,14,15,93.33333333333333
U006991,2025-05-16,2025-05-01,2026-07-01,14,15,93.33333333333333
U026200,2025-05-16,2025-05-01,2026-07-01,14,15,93.33333333333333
U019239,2025-05-16,2025-06-01,2026-07-01,12,14,85.71428571428571
U013821,2025-05-16,2025-06-01,2026-07-01,14,14,100.0
U006315,2025-05-16,2025-05-01,2026-07-01,13,15,86.66666666666667
U002398,2025-05-16,2025-05-01,2026-07-01,15,15,100.0
U024530,2025-05-16,2025-05-01,2026-07-01,15,15,100.0
U000296,2025-05-16,2025-05-01,2026-07-01,15,15,100.0
U011274,2025-05-16,2025-06-01,2026-07-01,12,14,85.71428571428571
U022067,2025-05-16,2025-06-01,2026-07-01,13,14,92.85714285714286
U022343,2025-05-16,2025-06-01,2026-07-01,14,14,100.0
U027072,2025-05-16,2025-06-01,2026-07-01,13,14,92.85714285714286
U015777,2025-05-16,2025-06-01,2026-07-01,14,14,100.0
U027234,2025-05-16,2025-05-01,2026-07-01,13,15,86.66666666666667
U003807,2025-05-16,2025-05-01,2026-07-01,15,15,100.0
U013273,2025-05-16,2025-06-01,2026-07-01,12,14,85.71428571428571
U012601,2025-05-16,2025-06-01,2026-07-01,13,14,92.85714285714286
U021221,2025-05-16,2025-05-01,2026-07-01,15,15,100.0
U029929,2025-05-16,2025-06-01,2026-07-01,14,14,100.0
U013286,2025-05-16,2025-05-01,2026-07-01,13,15,86.66666666666667
U029266,2025-05-16,2025-05-01,2026-07-01,15,15,100.0
U010023,2025-05-16,2025-05-01,2026-07-01,15,15,100.0
U023559,2025-05-16,2025-06-01,2026-07-01,13,14,92.85714285714286
U005249,2025-05-16,2025-06-01,2026-07-01,14,14,100.0
U020127,2025-05-16,2025-06-01,2026-07-01,10,14,71.42857142857143
U015178,2025-05-16,2025-05-01,2026-07-01,14,15,93.33333333333333
U018628,2025-05-16,2025-06-01,2026-07-01,12,14,85.71428571428571
U007456,2025-05-16,2025-05-01,2026-07-01,15,15,100.0
U010062,2025-05-17,2025-06-01,2026-07-01,13,14,92.85714285714286
U013203,2025-05-17,2025-06-01,2026-07-01,14,14,100.0
U024542,2025-05-17,2025-05-01,2026-07-01,14,15,93.33333333333333
U000324,2025-05-17,2025-06-01,2026-07-01,13,14,92.85714285714286
U013183,2025-05-17,2025-06-01,2026-07-01,13,14,92.85714285714286
U010967,2025-05-17,2025-05-01,2026-07-01,15,15,100.0
U026602,2025-05-17,2025-06-01,2026-07-01,12,14,85.71428571428571
U021539,2025-05-17,2025-06-01,2026-07-01,13,14,92.85714285714286
U018420,2025-05-17,2025-05-01,2026-07-01,15,15,100.0
U013156,2025-05-17,2025-06-01,2026-07-01,14,14,100.0
U022914,2025-05-17,2025-05-01,2026-07-01,15,15,100.0
U015620,2025-05-17,2025-05-01,2026-07-01,14,15,93.33333333333333
U004315,2025-05-17,2025-06-01,2026-07-01,14,14,100.0
U014892,2025-05-17,2025-05-01,2026-07-01,15,15,100.0
U007497,2025-05-17,2025-05-01,2026-07-01,15,15,100.0
U020468,2025-05-17,2025-05-01,2026-07-01,13,15,86.66666666666667
U021719,2025-05-17,2025-06-01,2026-07-01,14,14,100.0
U007229,2025-05-17,2025-05-01,2026-07-01,15,15,100.0
U004797,2025-05-17,2025-05-01,2026-07-01,15,15,100.0
U028551,2025-05-17,2025-06-01,2026-07-01,13,14,92.85714285714286
U002102,2025-05-17,2025-06-01,2026-07-01,13,14,92.85714285714286
U009691,2025-05-17,2025-05-01,2026-07-01,12,15,80.0
U005350,2025-05-17,2025-06-01,2026-07-01,14,14,100.0
U018023,2025-05-17,2025-06-01,2026-07-01,13,14,92.85714285714286
U020171,2025-05-17,2025-05-01,2026-07-01,15,15,100.0
U002392,2025-05-17,2025-05-01,2026-07-01,15,15,100.0
U022920,2025-05-17,2025-06-01,2026-07-01,13,14,92.85714285714286
U023969,2025-05-17,2025-05-01,2026-07-01,13,15,86.66666666666667
U028741,2025-05-17,2025-07-01,2026-07-01,12,13,92.3076923076923
U022085,2025-05-18,2025-07-01,2026-07-01,10,13,76.92307692307693
U008727,2025-05-18,2025-05-01,2026-07-01,14,15,93.33333333333333
U019388,2025-05-18,2025-06-01,2026-07-01,14,14,100.0
U018830,2025-05-18,2025-06-01,2026-07-01,13,14,92.85714285714286
U010816,2025-05-18,2025-05-01,2026-07-01,14,15,93.33333333333333
U029206,2025-05-18,2025-06-01,2026-07-01,13,14,92.85714285714286
U017754,2025-05-18,2025-05-01,2026-07-01,15,15,100.0
U024795,2025-05-18,2025-06-01,2026-07-01,13,14,92.85714285714286
U009352,2025-05-18,2025-06-01,2026-07-01,14,14,100.0
U025403,2025-05-18,2025-05-01,2026-07-01,14,15,93.33333333333333
U025416,2025-05-18,2025-06-01,2026-07-01,13,14,92.85714285714286
U024695,2025-05-18,2025-05-01,2026-07-01,15,15,100.0
U003303,2025-05-18,2025-05-01,2026-07-01,12,15,80.0
U014962,2025-05-18,2025-06-01,2026-07-01,14,14,100.0
U023262,2025-05-18,2025-05-01,2026-07-01,15,15,100.0
U018712,2025-05-18,2025-05-01,2026-07-01,14,15,93.33333333333333
U011861,2025-05-18,2025-05-01,2026-07-01,14,15,93.33333333333333
U026985,2025-05-18,2025-05-01,2026-07-01,14,15,93.33333333333333
U015226,2025-05-18,2025-06-01,2026-07-01,14,14,100.0
U001859,2025-05-18,2025-05-01,2026-07-01,15,15,100.0
U007639,2025-05-18,2025-05-01,2026-07-01,15,15,100.0
U027434,2025-05-18,2025-05-01,2026-07-01,13,15,86.66666666666667
U002089,2025-05-18,2025-06-01,2026-07-01,14,14,100.0
U010371,2025-05-18,2025-05-01,2026-07-01,15,15,100.0
U029420,2025-05-18,2025-06-01,2026-07-01,14,14,100.0
U026370,2025-05-18,2025-05-01,2026-07-01,15,15,100.0
U026633,2025-05-18,2025-06-01,2026-07-01,14,14,100.0
U012969,2025-05-18,2025-05-01,2026-07-01,15,15,100.0
U026340,2025-05-18,2025-05-01,2026-07-01,14,15,93.33333333333333
U013919,2025-05-18,2025-05-01,2026-07-01,12,15,80.0
U010183,2025-05-18,2025-06-01,2026-07-01,13,14,92.85714285714286
U013485,2025-05-18,2025-06-01,2026-07-01,12,14,85.71428571428571
U027178,2025-05-18,2025-06-01,2026-07-01,14,14,100.0
U023331,2025-05-18,2025-06-01,2026-07-01,14,14,100.0
U027963,2025-05-18,2025-05-01,2026-07-01,14,15,93.33333333333333
U027509,2025-05-18,2025-05-01,2026-07-01,14,15,93.33333333333333
U001931,2025-05-19,2025-06-01,2026-07-01,13,14,92.85714285714286
U020047,2025-05-19,2025-06-01,2026-07-01,14,14,100.0
U025331,2025-05-19,2025-05-01,2026-07-01,14,15,93.33333333333333
U011089,2025-05-19,2025-06-01,2026-07-01,14,14,100.0
U007359,2025-05-19,2025-06-01,2026-07-01,13,14,92.85714285714286
