user_id,churn_probability,churn_prediction,churn_probability_pct,risk_segment,risk_score,retention_priority,plan,billing_frequency,monthly_recurring_revenue,annual_contract_value,tenure_days,upgrade_count,downgrade_count,acquisition_source,total_mrr,average_monthly_revenue,active_months,retention_rank
U000920,0.7861663266986983,1,78.62,High,78.62,High,starter,monthly,29.0,348.0,201,0,1,sales-assisted,203.0,29.0,7,2897
U020310,0.7860975841416183,1,78.61,High,78.61,High,professional,monthly,79.0,948.0,129,0,0,self-serve,395.0,79.0,5,2898
U025444,0.7860975841416183,1,78.61,High,78.61,High,professional,monthly,79.0,948.0,129,0,0,self-serve,395.0,79.0,5,2899
U007168,0.7860888922917515,1,78.61,High,78.61,High,starter,monthly,29.0,348.0,197,1,0,self-serve,203.0,29.0,7,2900
U013465,0.7860336752441428,1,78.6,High,78.6,High,professional,monthly,79.0,948.0,18,0,0,self-serve,79.0,79.0,1,2901
U017442,0.7859297805944601,1,78.59,High,78.59,High,professional,monthly,79.0,948.0,187,4,0,sales-assisted,553.0,79.0,7,2902
U010643,0.785773377851628,1,78.58,High,78.58,High,professional,monthly,79.0,948.0,32,1,0,self-serve,158.0,79.0,2,2903
U006817,0.7857392832061094,1,78.57,High,78.57,High,starter,monthly,29.0,348.0,75,0,0,self-serve,87.0,29.0,3,2904
U019520,0.7857183086286187,1,78.57,High,78.57,High,starter,monthly,29.0,348.0,189,2,0,self-serve,203.0,29.0,7,2905
U029304,0.7857183086286187,1,78.57,High,78.57,High,starter,monthly,29.0,348.0,189,2,0,self-serve,203.0,29.0,7,2906
U012502,0.7856941339998784,1,78.57,High,78.57,High,professional,monthly,79.0,948.0,348,2,0,sales-assisted,948.0,79.0,12,2907
U020910,0.7855903646167542,1,78.56,High,78.56,High,enterprise,monthly,199.0,2388.0,254,1,0,sales-assisted,1791.0,199.0,9,2908
U012507,0.7853842987698874,1,78.54,High,78.54,High,professional,annual,79.0,948.0,94,0,0,self-serve,316.0,79.0,4,2909
U028391,0.7852074418768853,1,78.52,High,78.52,High,starter,monthly,29.0,348.0,212,0,0,sales-assisted,232.0,29.0,8,2910
U000429,0.7851734137647405,1,78.52,High,78.52,High,starter,monthly,29.0,348.0,36,1,0,self-serve,58.0,29.0,2,2911
U026015,0.7851531699374625,1,78.52,High,78.52,High,starter,monthly,29.0,348.0,206,1,0,sales-assisted,203.0,29.0,7,2912
U017814,0.7851256363461875,1,78.51,High,78.51,High,starter,monthly,29.0,348.0,354,1,1,self-serve,348.0,29.0,12,2913
U014678,0.7851113699771217,1,78.51,High,78.51,High,enterprise,monthly,199.0,2388.0,162,3,0,self-serve,1194.0,199.0,6,2914
U026141,0.7850520099136951,1,78.51,High,78.51,High,professional,monthly,79.0,948.0,133,3,0,self-serve,395.0,79.0,5,2915
U011278,0.7848099834790532,1,78.48,High,78.48,High,professional,monthly,79.0,948.0,132,1,1,self-serve,395.0,79.0,5,2916
U010631,0.784791443222943,1,78.48,High,78.48,High,professional,monthly,79.0,948.0,210,1,1,self-serve,553.0,79.0,7,2917
U019173,0.7846807009354699,1,78.47,High,78.47,High,professional,monthly,79.0,948.0,276,0,0,self-serve,790.0,79.0,10,2918
U025194,0.7846586388893244,1,78.47,High,78.47,High,starter,monthly,29.0,348.0,259,0,0,self-serve,261.0,29.0,9,2919
U018650,0.784215650810793,1,78.42,High,78.42,High,professional,annual,79.0,948.0,81,1,1,self-serve,237.0,79.0,3,2920
U027223,0.7840506168522735,1,78.41,High,78.41,High,starter,monthly,29.0,348.0,307,0,0,sales-assisted,319.0,29.0,11,2921
U024141,0.7839518689857178,1,78.4,High,78.4,High,starter,annual,29.0,348.0,143,1,1,self-serve,145.0,29.0,5,2922
U003891,0.7838866317826595,1,78.39,High,78.39,High,starter,monthly,29.0,348.0,188,1,0,self-serve,203.0,29.0,7,2923
U006742,0.7837834695431091,1,78.38,High,78.38,High,starter,monthly,29.0,348.0,253,1,0,self-serve,261.0,29.0,9,2924
U002966,0.7836082130590258,1,78.36,High,78.36,High,professional,monthly,79.0,948.0,161,0,0,self-serve,474.0,79.0,6,2925
U009371,0.7833869270889935,1,78.34,High,78.34,High,professional,monthly,79.0,948.0,110,0,1,self-serve,316.0,79.0,4,2926
U012624,0.7833355299503937,1,78.33,High,78.33,High,professional,monthly,79.0,948.0,225,1,1,self-serve,632.0,79.0,8,2927
U008112,0.7833144011213645,1,78.33,High,78.33,High,starter,monthly,29.0,348.0,51,1,0,self-serve,58.0,29.0,2,2928
U004288,0.7833144011213645,1,78.33,High,78.33,High,starter,monthly,29.0,348.0,51,1,0,self-serve,58.0,29.0,2,2929
U005713,0.7833144011213645,1,78.33,High,78.33,High,starter,monthly,29.0,348.0,51,1,0,self-serve,58.0,29.0,2,2930
U023993,0.7833144011213645,1,78.33,High,78.33,High,starter,monthly,29.0,348.0,51,1,0,self-serve,58.0,29.0,2,2931
U005288,0.7833144011213645,1,78.33,High,78.33,High,starter,monthly,29.0,348.0,51,1,0,self-serve,58.0,29.0,2,2932
U028506,0.7832975190695185,1,78.33,High,78.33,High,professional,monthly,79.0,948.0,338,1,0,self-serve,948.0,79.0,12,2933
U006449,0.7832975190695185,1,78.33,High,78.33,High,professional,monthly,79.0,948.0,338,1,0,self-serve,948.0,79.0,12,2934
U011409,0.7832900844308618,1,78.33,High,78.33,High,enterprise,annual,199.0,2388.0,335,1,0,self-serve,2388.0,199.0,12,2935
U027746,0.7832900844308618,1,78.33,High,78.33,High,enterprise,annual,199.0,2388.0,335,1,0,self-serve,2388.0,199.0,12,2936
U005109,0.7831630276390441,1,78.32,High,78.32,High,starter,monthly,29.0,348.0,186,1,1,sales-assisted,203.0,29.0,7,2937
U016257,0.7831523253716451,1,78.32,High,78.32,High,starter,monthly,29.0,348.0,214,0,1,self-serve,232.0,29.0,8,2938
U007468,0.7830897277349513,1,78.31,High,78.31,High,professional,monthly,79.0,948.0,440,0,2,self-serve,1185.0,79.0,15,2939
U026255,0.7829831002466466,1,78.3,High,78.3,High,starter,monthly,29.0,348.0,163,0,1,sales-assisted,174.0,29.0,6,2940
U028935,0.782961873677857,1,78.3,High,78.3,High,professional,monthly,79.0,948.0,193,0,0,sales-assisted,553.0,79.0,7,2941
U027904,0.7828654681740365,1,78.29,High,78.29,High,starter,monthly,29.0,348.0,128,2,0,self-serve,145.0,29.0,5,2942
U028082,0.7828582509855422,1,78.29,High,78.29,High,starter,monthly,29.0,348.0,28,0,1,sales-assisted,29.0,29.0,1,2943
U008185,0.7826957390374887,1,78.27,High,78.27,High,starter,monthly,29.0,348.0,341,1,0,self-serve,348.0,29.0,12,2944
U022566,0.7826406456989229,1,78.26,High,78.26,High,professional,monthly,79.0,948.0,231,1,1,sales-assisted,632.0,79.0,8,2945
U010512,0.7825663148681582,1,78.26,High,78.26,High,starter,annual,29.0,348.0,143,1,0,self-serve,145.0,29.0,5,2946
U015062,0.7824597099598435,1,78.25,High,78.25,High,starter,annual,29.0,348.0,384,0,0,self-serve,377.0,29.0,13,2947
U024152,0.7824353695531167,1,78.24,High,78.24,High,professional,annual,79.0,948.0,291,1,0,sales-assisted,790.0,79.0,10,2948
U014726,0.7818291748426822,1,78.18,High,78.18,High,professional,annual,79.0,948.0,304,3,1,sales-assisted,869.0,79.0,11,2949
U017308,0.7817641605942416,1,78.18,High,78.18,High,enterprise,monthly,199.0,2388.0,204,0,1,self-serve,1393.0,199.0,7,2950
U014012,0.7817641605942416,1,78.18,High,78.18,High,enterprise,monthly,199.0,2388.0,204,0,1,self-serve,1393.0,199.0,7,2951
U015366,0.7817312598176595,1,78.17,High,78.17,High,starter,monthly,29.0,348.0,194,0,1,sales-assisted,203.0,29.0,7,2952
U027207,0.7815701424680795,1,78.16,High,78.16,High,starter,monthly,29.0,348.0,114,1,0,sales-assisted,116.0,29.0,4,2953
U008342,0.7814648182210665,1,78.15,High,78.15,High,professional,annual,79.0,948.0,213,0,1,sales-assisted,632.0,79.0,8,2954
U016873,0.7813350663935174,1,78.13,High,78.13,High,starter,monthly,29.0,348.0,164,1,0,sales-assisted,174.0,29.0,6,2955
U011755,0.7812713960036898,1,78.13,High,78.13,High,professional,monthly,79.0,948.0,288,3,0,self-serve,790.0,79.0,10,2956
U008834,0.7812654032516617,1,78.13,High,78.13,High,professional,monthly,79.0,948.0,248,0,1,sales-assisted,711.0,79.0,9,2957
U029428,0.781222148375204,1,78.12,High,78.12,High,professional,monthly,79.0,948.0,102,0,0,partner,316.0,79.0,4,2958
U008513,0.7812161552341875,1,78.12,High,78.12,High,starter,monthly,29.0,348.0,43,0,0,partner,58.0,29.0,2,2959
U003554,0.7811741921682567,1,78.12,High,78.12,High,enterprise,monthly,199.0,2388.0,178,1,1,sales-assisted,1194.0,199.0,6,2960
U012887,0.7811728093704783,1,78.12,High,78.12,High,professional,monthly,79.0,948.0,136,1,0,sales-assisted,395.0,79.0,5,2961
U017036,0.7811076718520841,1,78.11,High,78.11,High,starter,monthly,29.0,348.0,219,1,0,sales-assisted,232.0,29.0,8,2962
U019187,0.7811076718520841,1,78.11,High,78.11,High,starter,monthly,29.0,348.0,219,1,0,sales-assisted,232.0,29.0,8,2963
U006937,0.7810424218016819,1,78.1,High,78.1,High,starter,monthly,29.0,348.0,278,1,0,sales-assisted,290.0,29.0,10,2964
U004474,0.7810424218016819,1,78.1,High,78.1,High,starter,monthly,29.0,348.0,278,1,0,sales-assisted,290.0,29.0,10,2965
U016426,0.7806983459849342,1,78.07,High,78.07,High,starter,monthly,29.0,348.0,142,2,0,sales-assisted,145.0,29.0,5,2966
U019969,0.7805721136008672,1,78.06,High,78.06,High,starter,monthly,29.0,348.0,89,0,1,sales-assisted,87.0,29.0,3,2967
U029194,0.78055015327425,1,78.06,High,78.06,High,starter,annual,29.0,348.0,293,0,0,self-serve,290.0,29.0,10,2968
U016759,0.780270919626476,1,78.03,High,78.03,High,professional,monthly,79.0,948.0,75,1,0,self-serve,237.0,79.0,3,2969
U029823,0.78015506133468,1,78.02,High,78.02,High,professional,monthly,79.0,948.0,172,0,2,self-serve,474.0,79.0,6,2970
U004989,0.7801255864067086,1,78.01,High,78.01,High,enterprise,monthly,199.0,2388.0,354,0,1,partner,2587.0,199.0,13,2971
U010734,0.7800286247390922,1,78.0,High,78.0,High,professional,monthly,79.0,948.0,19,0,0,self-serve,79.0,79.0,1,2972
U019357,0.7800286247390922,1,78.0,High,78.0,High,professional,monthly,79.0,948.0,19,0,0,self-serve,79.0,79.0,1,2973
U010236,0.7800094413468611,1,78.0,High,78.0,High,professional,monthly,79.0,948.0,137,0,0,sales-assisted,395.0,79.0,5,2974
U017653,0.7799482350737965,1,77.99,High,77.99,High,starter,annual,29.0,348.0,103,0,0,self-serve,116.0,29.0,4,2975
U027974,0.7797916149794314,1,77.98,High,77.98,High,starter,annual,29.0,348.0,436,2,0,partner,435.0,29.0,15,2976
U015373,0.7797114416491154,1,77.97,High,77.97,High,starter,monthly,29.0,348.0,441,3,1,sales-assisted,435.0,29.0,15,2977
U016497,0.7791543848584893,1,77.92,High,77.92,High,starter,monthly,29.0,348.0,324,1,0,self-serve,319.0,29.0,11,2978
U016975,0.7791462975505491,1,77.91,High,77.91,High,professional,monthly,79.0,948.0,274,0,0,sales-assisted,790.0,79.0,10,2979
U025230,0.7791462975505491,1,77.91,High,77.91,High,professional,monthly,79.0,948.0,274,0,0,sales-assisted,790.0,79.0,10,2980
U025969,0.7791168108690222,1,77.91,High,77.91,High,starter,monthly,29.0,348.0,202,1,0,sales-assisted,203.0,29.0,7,2981
U026915,0.7789662761479157,1,77.9,High,77.9,High,starter,monthly,29.0,348.0,470,0,0,partner,464.0,29.0,16,2982
U010835,0.77889940224341,1,77.89,High,77.89,High,enterprise,annual,199.0,2388.0,182,1,0,self-serve,1393.0,199.0,7,2983
U014197,0.7788888616800859,1,77.89,High,77.89,High,professional,monthly,79.0,948.0,257,0,0,self-serve,711.0,79.0,9,2984
U006968,0.7788888616800859,1,77.89,High,77.89,High,professional,monthly,79.0,948.0,257,0,0,self-serve,711.0,79.0,9,2985
U005866,0.7788843537180004,1,77.89,High,77.89,High,professional,monthly,79.0,948.0,190,2,0,sales-assisted,553.0,79.0,7,2986
U005623,0.7787689435677638,1,77.88,High,77.88,High,professional,monthly,79.0,948.0,61,0,0,self-serve,237.0,79.0,3,2987
U002792,0.7785881415818245,1,77.86,High,77.86,High,enterprise,monthly,199.0,2388.0,133,0,0,self-serve,995.0,199.0,5,2988
U003296,0.7785541657390116,1,77.86,High,77.86,High,professional,monthly,79.0,948.0,189,3,0,self-serve,553.0,79.0,7,2989
U018118,0.7785101477356676,1,77.85,High,77.85,High,starter,monthly,29.0,348.0,58,1,0,self-serve,87.0,29.0,3,2990
U028442,0.7784619312665683,1,77.85,High,77.85,High,professional,monthly,79.0,948.0,132,0,0,sales-assisted,395.0,79.0,5,2991
U020178,0.7784619312665683,1,77.85,High,77.85,High,professional,monthly,79.0,948.0,132,0,0,sales-assisted,395.0,79.0,5,2992
U010766,0.778379382425642,1,77.84,High,77.84,High,professional,monthly,79.0,948.0,191,0,0,partner,553.0,79.0,7,2993
U002608,0.7780311484159727,1,77.8,High,77.8,High,professional,monthly,79.0,948.0,160,1,0,sales-assisted,474.0,79.0,6,2994
U002213,0.7780311484159727,1,77.8,High,77.8,High,professional,monthly,79.0,948.0,160,1,0,sales-assisted,474.0,79.0,6,2995
U025592,0.7778920400119381,1,77.79,High,77.79,High,enterprise,monthly,199.0,2388.0,314,0,0,partner,2189.0,199.0,11,2996
U019250,0.7777140245241954,1,77.77,High,77.77,High,professional,monthly,79.0,948.0,277,2,1,self-serve,790.0,79.0,10,2997
U025956,0.7774470110494789,1,77.74,High,77.74,High,enterprise,monthly,199.0,2388.0,31,2,0,self-serve,398.0,199.0,2,2998
U000210,0.7774470110494789,1,77.74,High,77.74,High,enterprise,monthly,199.0,2388.0,31,2,0,self-serve,398.0,199.0,2,2999
U007177,0.7774317920069798,1,77.74,High,77.74,High,starter,monthly,29.0,348.0,41,2,1,self-serve,58.0,29.0,2,3000
U010011,0.7772781565076974,1,77.73,High,77.73,High,starter,monthly,29.0,348.0,32,0,0,self-serve,58.0,29.0,2,3001
U019382,0.7772654235138795,1,77.73,High,77.73,High,professional,monthly,79.0,948.0,188,1,0,partner,553.0,79.0,7,3002
U029269,0.7772233014637361,1,77.72,High,77.72,High,starter,monthly,29.0,348.0,286,1,0,self-serve,290.0,29.0,10,3003
U003331,0.7772233014637361,1,77.72,High,77.72,High,starter,monthly,29.0,348.0,286,1,0,self-serve,290.0,29.0,10,3004
U022487,0.7770369576737999,1,77.7,High,77.7,High,starter,monthly,29.0,348.0,140,1,0,partner,145.0,29.0,5,3005
U009698,0.7769747419042623,1,77.7,High,77.7,High,enterprise,monthly,199.0,2388.0,211,1,1,self-serve,1393.0,199.0,7,3006
U013374,0.7769379325701283,1,77.69,High,77.69,High,professional,monthly,79.0,948.0,65,0,1,self-serve,237.0,79.0,3,3007
U000928,0.7769379325701283,1,77.69,High,77.69,High,professional,monthly,79.0,948.0,65,0,1,self-serve,237.0,79.0,3,3008
U001849,0.7768655269820203,1,77.69,High,77.69,High,starter,monthly,29.0,348.0,42,2,1,sales-assisted,58.0,29.0,2,3009
U011956,0.7768355964733576,1,77.68,High,77.68,High,starter,monthly,29.0,348.0,101,0,1,self-serve,116.0,29.0,4,3010
U007833,0.7766620953817718,1,77.67,High,77.67,High,starter,monthly,29.0,348.0,223,1,0,partner,232.0,29.0,8,3011
U008088,0.7765905600131284,1,77.66,High,77.66,High,professional,monthly,79.0,948.0,173,2,0,self-serve,474.0,79.0,6,3012
U000076,0.7763084387886837,1,77.63,High,77.63,High,starter,monthly,29.0,348.0,219,1,0,self-serve,232.0,29.0,8,3013
U014230,0.7761568566807632,1,77.62,High,77.62,High,starter,monthly,29.0,348.0,111,1,0,self-serve,116.0,29.0,4,3014
U016082,0.7761022856080111,1,77.61,High,77.61,High,starter,annual,29.0,348.0,77,0,0,self-serve,87.0,29.0,3,3015
U029386,0.7757941419433683,1,77.58,High,77.58,High,professional,monthly,79.0,948.0,576,0,0,self-serve,1580.0,79.0,20,3016
U007589,0.775726266758123,1,77.57,High,77.57,High,professional,monthly,79.0,948.0,329,0,0,self-serve,869.0,79.0,11,3017
U025541,0.775573596666502,1,77.56,High,77.56,High,professional,monthly,79.0,948.0,52,0,0,self-serve,158.0,79.0,2,3018
U018571,0.775533309948935,1,77.55,High,77.55,High,professional,monthly,79.0,948.0,77,2,0,self-serve,237.0,79.0,3,3019
U017112,0.7753793257015467,1,77.54,High,77.54,High,enterprise,annual,199.0,2388.0,145,1,1,self-serve,995.0,199.0,5,3020
U024851,0.7753033431211821,1,77.53,High,77.53,High,starter,monthly,29.0,348.0,253,1,0,sales-assisted,261.0,29.0,9,3021
U024686,0.7752593445141134,1,77.53,High,77.53,High,professional,monthly,79.0,948.0,274,0,0,self-serve,790.0,79.0,10,3022
U018708,0.7751726941864048,1,77.52,High,77.52,High,professional,annual,79.0,948.0,163,0,0,partner,553.0,79.0,7,3023
U011205,0.7751066735665063,1,77.51,High,77.51,High,professional,monthly,79.0,948.0,435,0,0,self-serve,1185.0,79.0,15,3024
U005624,0.774994713017337,1,77.5,High,77.5,High,professional,annual,79.0,948.0,122,2,0,self-serve,395.0,79.0,5,3025
U012146,0.7747429305169402,1,77.47,High,77.47,High,starter,monthly,29.0,348.0,148,0,0,self-serve,145.0,29.0,5,3026
U001733,0.7747429305169402,1,77.47,High,77.47,High,starter,monthly,29.0,348.0,148,0,0,self-serve,145.0,29.0,5,3027
U017286,0.7746526765231972,1,77.47,High,77.47,High,professional,monthly,79.0,948.0,104,1,1,sales-assisted,316.0,79.0,4,3028
U019307,0.7746449861164789,1,77.46,High,77.46,High,starter,annual,29.0,348.0,36,0,0,sales-assisted,58.0,29.0,2,3029
U028893,0.774595107742754,1,77.46,High,77.46,High,starter,monthly,29.0,348.0,98,0,1,partner,116.0,29.0,4,3030
U017949,0.7743577461084742,1,77.44,High,77.44,High,professional,monthly,79.0,948.0,75,0,0,sales-assisted,237.0,79.0,3,3031
U023182,0.7743299590632954,1,77.43,High,77.43,High,professional,monthly,79.0,948.0,330,2,1,self-serve,869.0,79.0,11,3032
U023561,0.7743224131991926,1,77.43,High,77.43,High,starter,annual,29.0,348.0,137,0,1,self-serve,145.0,29.0,5,3033
U004380,0.7742757032394465,1,77.43,High,77.43,High,starter,monthly,29.0,348.0,193,0,1,partner,203.0,29.0,7,3034
U017532,0.7740065774724971,1,77.4,High,77.4,High,professional,monthly,79.0,948.0,251,1,0,sales-assisted,711.0,79.0,9,3035
U003711,0.7739117264965736,1,77.39,High,77.39,High,starter,annual,29.0,348.0,85,0,1,self-serve,116.0,29.0,4,3036
U015136,0.7735434380369887,1,77.35,High,77.35,High,professional,monthly,79.0,948.0,279,0,0,sales-assisted,790.0,79.0,10,3037
U025023,0.7735434380369887,1,77.35,High,77.35,High,professional,monthly,79.0,948.0,279,0,0,sales-assisted,790.0,79.0,10,3038
U029291,0.7734518032303606,1,77.35,High,77.35,High,professional,monthly,79.0,948.0,171,0,0,self-serve,474.0,79.0,6,3039
U011475,0.7734350702077247,1,77.34,High,77.34,High,professional,annual,79.0,948.0,416,1,0,self-serve,1185.0,79.0,15,3040
U009061,0.7732964473894516,1,77.33,High,77.33,High,professional,monthly,79.0,948.0,277,0,0,self-serve,790.0,79.0,10,3041
U006615,0.7729542550469719,1,77.3,High,77.3,High,enterprise,monthly,199.0,2388.0,443,0,1,self-serve,3184.0,199.0,16,3042
U016595,0.7728565919547072,1,77.29,High,77.29,High,professional,monthly,79.0,948.0,222,0,0,self-serve,632.0,79.0,8,3043
U009991,0.7728565919547072,1,77.29,High,77.29,High,professional,monthly,79.0,948.0,222,0,0,self-serve,632.0,79.0,8,3044
U005082,0.7727150440979142,1,77.27,High,77.27,High,starter,monthly,29.0,348.0,138,2,1,self-serve,145.0,29.0,5,3045
U001404,0.772623946626704,1,77.26,High,77.26,High,starter,monthly,29.0,348.0,209,1,1,sales-assisted,203.0,29.0,7,3046
U014316,0.7725017013069498,1,77.25,High,77.25,High,professional,monthly,79.0,948.0,226,0,0,self-serve,632.0,79.0,8,3047
U003060,0.7722851960809134,1,77.23,High,77.23,High,professional,monthly,79.0,948.0,577,3,1,self-serve,1580.0,79.0,20,3048
U002383,0.7719570112089287,1,77.2,High,77.2,High,starter,monthly,29.0,348.0,371,1,0,self-serve,377.0,29.0,13,3049
U000325,0.7718073200677726,1,77.18,High,77.18,High,starter,monthly,29.0,348.0,287,1,1,self-serve,290.0,29.0,10,3050
U016105,0.771758655690611,1,77.18,High,77.18,High,starter,annual,29.0,348.0,112,0,0,self-serve,116.0,29.0,4,3051
U005518,0.771758655690611,1,77.18,High,77.18,High,starter,annual,29.0,348.0,112,0,0,self-serve,116.0,29.0,4,3052
U018985,0.7716572388061488,1,77.17,High,77.17,High,starter,monthly,29.0,348.0,219,2,1,sales-assisted,232.0,29.0,8,3053
U016480,0.7716086491484886,1,77.16,High,77.16,High,starter,monthly,29.0,348.0,161,0,1,self-serve,174.0,29.0,6,3054
U009223,0.7713938720120707,1,77.14,High,77.14,High,professional,monthly,79.0,948.0,261,2,0,sales-assisted,711.0,79.0,9,3055
U000156,0.7713938720120707,1,77.14,High,77.14,High,professional,monthly,79.0,948.0,261,2,0,sales-assisted,711.0,79.0,9,3056
U012701,0.771251408006177,1,77.13,High,77.13,High,professional,monthly,79.0,948.0,275,0,0,self-serve,790.0,79.0,10,3057
U005638,0.771160168250032,1,77.12,High,77.12,High,starter,annual,29.0,348.0,356,0,1,self-serve,348.0,29.0,12,3058
U011353,0.7711209390073612,1,77.11,High,77.11,High,starter,annual,29.0,348.0,305,1,0,self-serve,319.0,29.0,11,3059
U003570,0.7711002607168441,1,77.11,High,77.11,High,starter,annual,29.0,348.0,106,0,0,sales-assisted,116.0,29.0,4,3060
U011665,0.7709158918180379,1,77.09,High,77.09,High,starter,monthly,29.0,348.0,213,1,2,sales-assisted,232.0,29.0,8,3061
U008884,0.7708830712678718,1,77.09,High,77.09,High,professional,monthly,79.0,948.0,117,4,0,sales-assisted,316.0,79.0,4,3062
U009613,0.7706626542572246,1,77.07,High,77.07,High,starter,monthly,29.0,348.0,341,2,0,self-serve,348.0,29.0,12,3063
U028564,0.7706220913054026,1,77.06,High,77.06,High,enterprise,monthly,199.0,2388.0,154,1,1,sales-assisted,1194.0,199.0,6,3064
U021515,0.7705743545594261,1,77.06,High,77.06,High,starter,monthly,29.0,348.0,296,1,1,self-serve,290.0,29.0,10,3065
U020667,0.770302252301026,1,77.03,High,77.03,High,professional,annual,79.0,948.0,24,0,1,self-serve,79.0,79.0,1,3066
U011884,0.7703020044418247,1,77.03,High,77.03,High,enterprise,monthly,199.0,2388.0,196,2,0,self-serve,1393.0,199.0,7,3067
U024842,0.7702338499366457,1,77.02,High,77.02,High,professional,monthly,79.0,948.0,200,0,3,partner,553.0,79.0,7,3068
U025961,0.7701708813503417,1,77.02,High,77.02,High,starter,monthly,29.0,348.0,345,1,0,self-serve,348.0,29.0,12,3069
U025542,0.7701708813503417,1,77.02,High,77.02,High,starter,monthly,29.0,348.0,345,1,0,self-serve,348.0,29.0,12,3070
U022887,0.7701708813503417,1,77.02,High,77.02,High,starter,monthly,29.0,348.0,345,1,0,self-serve,348.0,29.0,12,3071
U019563,0.7701378435513917,1,77.01,High,77.01,High,starter,monthly,29.0,348.0,135,2,0,partner,145.0,29.0,5,3072
U025268,0.7699288186500515,1,76.99,High,76.99,High,starter,monthly,29.0,348.0,157,0,0,partner,174.0,29.0,6,3073
U018418,0.7698605995459247,1,76.99,High,76.99,High,enterprise,monthly,199.0,2388.0,136,1,0,self-serve,995.0,199.0,5,3074
U001967,0.7697951167613495,1,76.98,High,76.98,High,professional,annual,79.0,948.0,66,0,1,self-serve,237.0,79.0,3,3075
U009083,0.7697691183090712,1,76.98,High,76.98,High,starter,monthly,29.0,348.0,87,2,0,self-serve,87.0,29.0,3,3076
U004596,0.7697656086013238,1,76.98,High,76.98,High,starter,monthly,29.0,348.0,100,0,0,partner,116.0,29.0,4,3077
U023286,0.7697614532955751,1,76.98,High,76.98,High,starter,monthly,29.0,348.0,244,1,1,self-serve,261.0,29.0,9,3078
U003550,0.7697376932216963,1,76.97,High,76.97,High,professional,monthly,79.0,948.0,122,0,0,self-serve,395.0,79.0,5,3079
U029771,0.7696814354145057,1,76.97,High,76.97,High,starter,monthly,29.0,348.0,40,1,0,partner,58.0,29.0,2,3080
U020818,0.7696669833273164,1,76.97,High,76.97,High,starter,monthly,29.0,348.0,77,1,2,sales-assisted,87.0,29.0,3,3081
U002499,0.7695986437532402,1,76.96,High,76.96,High,starter,monthly,29.0,348.0,155,0,0,self-serve,174.0,29.0,6,3082
U017522,0.7695960663651397,1,76.96,High,76.96,High,starter,monthly,29.0,348.0,233,0,0,sales-assisted,232.0,29.0,8,3083
U020702,0.7695565238821943,1,76.96,High,76.96,High,starter,monthly,29.0,348.0,42,2,1,partner,58.0,29.0,2,3084
U022958,0.7694207813869813,1,76.94,High,76.94,High,professional,monthly,79.0,948.0,30,1,0,self-serve,158.0,79.0,2,3085
U002731,0.7692966418110865,1,76.93,High,76.93,High,starter,annual,29.0,348.0,68,1,0,self-serve,87.0,29.0,3,3086
U020460,0.7692966418110865,1,76.93,High,76.93,High,starter,annual,29.0,348.0,68,1,0,self-serve,87.0,29.0,3,3087
U000102,0.7692765409108445,1,76.93,High,76.93,High,professional,monthly,79.0,948.0,35,0,0,sales-assisted,158.0,79.0,2,3088
U001350,0.7692725038686179,1,76.93,High,76.93,High,enterprise,monthly,199.0,2388.0,178,4,0,self-serve,1194.0,199.0,6,3089
U009349,0.769235431470502,1,76.92,High,76.92,High,enterprise,monthly,199.0,2388.0,264,2,1,self-serve,1791.0,199.0,9,3090
U010176,0.7692123331833726,1,76.92,High,76.92,High,starter,annual,29.0,348.0,325,0,0,self-serve,319.0,29.0,11,3091
U007492,0.7692123331833726,1,76.92,High,76.92,High,starter,annual,29.0,348.0,325,0,0,self-serve,319.0,29.0,11,3092
U021362,0.7689009527685701,1,76.89,High,76.89,High,professional,monthly,79.0,948.0,189,0,0,sales-assisted,553.0,79.0,7,3093
U029570,0.7688387216708318,1,76.88,High,76.88,High,starter,monthly,29.0,348.0,189,0,1,self-serve,203.0,29.0,7,3094
U003824,0.7687826776584057,1,76.88,High,76.88,High,professional,monthly,79.0,948.0,73,0,0,sales-assisted,237.0,79.0,3,3095
U014536,0.7686908263777431,1,76.87,High,76.87,High,starter,monthly,29.0,348.0,138,4,0,self-serve,145.0,29.0,5,3096
U012013,0.7686283669099824,1,76.86,High,76.86,High,starter,monthly,29.0,348.0,378,1,0,self-serve,377.0,29.0,13,3097
U024994,0.7684396886795617,1,76.84,High,76.84,High,professional,monthly,79.0,948.0,157,2,2,self-serve,474.0,79.0,6,3098
U026358,0.7681012729244132,1,76.81,High,76.81,High,starter,monthly,29.0,348.0,157,2,0,self-serve,174.0,29.0,6,3099
U029207,0.7679689332010556,1,76.8,High,76.8,High,starter,annual,29.0,348.0,427,1,0,self-serve,435.0,29.0,15,3100
U022849,0.7678877819237955,1,76.79,High,76.79,High,professional,monthly,79.0,948.0,97,2,0,sales-assisted,316.0,79.0,4,3101
U028608,0.7676278278020487,1,76.76,High,76.76,High,starter,monthly,29.0,348.0,180,3,0,sales-assisted,174.0,29.0,6,3102
U014361,0.7674939664439242,1,76.75,High,76.75,High,professional,monthly,79.0,948.0,44,0,1,sales-assisted,158.0,79.0,2,3103
U018762,0.767426122813757,1,76.74,High,76.74,High,starter,annual,29.0,348.0,27,1,0,sales-assisted,29.0,29.0,1,3104
