date,dau,wau,mau,total_events,sessions,avg_session_duration_minutes,total_session_duration_minutes,stickiness_dau_mau,events_per_active_user,sessions_per_active_user
2025-05-07,1403,7514,14334,1482,1464,7.721349527665318,11443.04,9.787916841077159,1.0563079116179614,1.0434782608695652
2025-05-08,1468,7567,14372,1560,1539,7.872948717948717,12281.8,10.214305594210966,1.0626702997275204,1.0483651226158037
2025-05-09,1437,7566,14382,1520,1498,7.719434210526316,11733.54,9.99165623696287,1.057759220598469,1.0424495476687543
2025-05-10,1408,7582,14402,1500,1473,7.886593333333333,11829.89,9.776419941674767,1.0653409090909092,1.0461647727272727
2025-05-11,1437,7562,14434,1533,1516,7.636360078277887,11706.54,9.955660246639878,1.0668058455114822,1.0549756437021574
2025-05-12,1473,7596,14465,1563,1539,7.613672424824056,11900.17,10.183200829588662,1.0610997963340123,1.044806517311609
2025-05-13,1417,7504,14483,1500,1483,7.773946666666666,11660.92,9.783884554305047,1.058574453069866,1.046577275935074
2025-05-14,1423,7526,14516,1496,1473,7.757239304812834,11604.83,9.802976026453567,1.051300070274069,1.0351370344342938
2025-05-15,1391,7476,14533,1455,1439,7.792006872852234,11337.37,9.57132044312943,1.0460100647016535,1.03450754852624
2025-05-16,1489,7491,14556,1585,1562,7.745678233438485,12276.9,10.229458642484198,1.0644728005372734,1.0490261920752182
2025-05-17,1499,7556,14568,1563,1545,7.8232053742802306,12227.67,10.289676002196595,1.0426951300867244,1.0306871247498333
2025-05-18,1449,7623,14616,1524,1510,7.972329396325459,12149.83,9.913793103448276,1.05175983436853,1.0420979986197378
2025-05-19,1514,7615,14652,1579,1565,7.7807726409119695,12285.84,10.333060333060333,1.0429326287978864,1.0336856010568032
2025-05-20,1482,7659,14675,1571,1544,7.664538510502864,12040.99,10.098807495741056,1.0600539811066128,1.0418353576248314
2025-05-21,1512,7687,14685,1584,1564,7.6663194444444445,12143.45,10.296220633299285,1.0476190476190477,1.0343915343915344
2025-05-22,1543,7742,14674,1631,1609,7.714690374003679,12582.66,10.515196946981055,1.0570317563188594,1.0427738172391445
2025-05-23,1472,7779,14722,1544,1529,7.782066062176166,12015.51,9.998641488928135,1.048913043478261,1.0387228260869565
2025-05-24,1504,7768,14753,1577,1564,7.991705770450222,12602.92,10.194536704399106,1.0485372340425532,1.0398936170212767
2025-05-25,1497,7823,14757,1592,1562,7.865992462311557,12522.66,10.14433828013824,1.0634602538410154,1.0434201736806947
2025-05-26,1493,7809,14784,1596,1575,7.954241854636591,12694.97,10.09875541125541,1.0689886135298057,1.0549229738780979
2025-05-27,1513,7802,14808,1589,1571,7.770270610446821,12346.96,10.217450027012426,1.0502313284864508,1.0383344348975545
2025-05-28,1545,7846,14850,1628,1602,7.6221498771498775,12408.86,10.404040404040405,1.0537216828478964,1.036893203883495
2025-05-29,1606,7878,14886,1679,1651,7.555151876116736,12685.1,10.788660486363026,1.0454545454545454,1.0280199252801991
2025-05-30,1509,7904,14906,1592,1570,7.737644472361809,12318.33,10.123440225412587,1.0550033134526176,1.0404241219350563
2025-05-31,1530,7963,14935,1621,1604,7.897507711289328,12801.86,10.244392366923334,1.0594771241830065,1.0483660130718955
2025-06-01,1506,7963,14965,1583,1566,7.706241313960834,12198.98,10.063481456732376,1.051128818061089,1.0398406374501992
2025-06-02,1541,7943,14994,1607,1596,7.788599875544493,12516.28,10.277444311057756,1.0428293316028552,1.035691109669046
2025-06-03,1571,7943,15024,1659,1637,7.747396021699819,12852.93,10.456602768903087,1.0560152768936983,1.0420114576702737
2025-06-04,1546,7956,15063,1644,1618,7.767262773722627,12769.38,10.263559715860055,1.0633893919793014,1.0465717981888745
2025-06-05,1494,7935,15061,1562,1547,7.621709346991038,11905.11,9.919660049133523,1.0455153949129852,1.035475234270415
2025-06-06,1586,8007,15078,1678,1661,7.719368295589988,12953.1,10.518636423928902,1.0580075662042876,1.0472887767969734
2025-06-07,1542,8027,15105,1631,1601,7.781545064377683,12691.7,10.208540218470704,1.0577172503242542,1.0382619974059664
2025-06-08,1536,8021,15138,1627,1599,7.834517516902274,12746.76,10.146650812524772,1.0592447916666667,1.041015625
2025-06-09,1561,8000,15195,1668,1638,7.815437649880096,13036.15,10.27311615663047,1.068545803971813,1.0493273542600896
2025-06-10,1544,7993,15242,1624,1608,8.025449507389162,13033.33,10.129904212045664,1.0518134715025906,1.0414507772020725
2025-06-11,1591,7997,15277,1673,1652,7.771787208607293,13002.2,10.414348366825948,1.0515399120050284,1.038340666247643
2025-06-12,1621,8051,15324,1714,1688,7.799358226371062,13368.1,10.578178021404334,1.0573719925971623,1.0413325107958051
2025-06-13,1558,8050,15342,1641,1623,7.736489945155393,12695.58,10.155129709294746,1.0532734274711169,1.0417201540436456
2025-06-14,1572,8106,15366,1674,1640,7.960675029868578,13326.17,10.23037875829754,1.0648854961832062,1.0432569974554708
2025-06-15,1535,8120,15385,1650,1620,7.887975757575758,13015.16,9.977250568735782,1.0749185667752443,1.0553745928338762
2025-06-16,1535,8119,15399,1639,1605,7.879701037217815,12914.83,9.968179751931943,1.0677524429967427,1.0456026058631922
2025-06-17,1585,8108,15441,1674,1651,7.844199522102748,13131.19,10.26487921766725,1.0561514195583597,1.041640378548896
2025-06-18,1563,8104,15489,1648,1630,7.907069174757281,13030.85,10.091032345535542,1.054382597568778,1.0428662827895074
2025-06-19,1616,8078,15518,1703,1680,7.8926423957721665,13441.17,10.413713107359197,1.0538366336633664,1.0396039603960396
2025-06-20,1628,8151,15557,1738,1714,7.858561565017261,13658.18,10.464742559619463,1.0675675675675675,1.0528255528255528
2025-06-21,1580,8162,15568,1683,1656,7.5859477124183,12767.15,10.149023638232272,1.0651898734177214,1.0481012658227848
2025-06-22,1586,8153,15590,1676,1657,8.015924821002386,13434.69,10.173187940987813,1.0567465321563683,1.044766708701135
2025-06-23,1606,8207,15623,1719,1688,8.102699243746365,13928.54,10.279715803622864,1.0703611457036115,1.0510585305105853
2025-06-24,1639,8292,15691,1736,1710,7.716232718894009,13395.38,10.445478299662227,1.0591824283099451,1.0433190970103723
2025-06-25,1608,8343,15720,1692,1669,7.739160756501182,13094.66,10.229007633587786,1.0522388059701493,1.0379353233830846
2025-06-26,1625,8342,15721,1723,1694,8.017359257109693,13813.91,10.336492589529927,1.0603076923076924,1.0424615384615386
2025-06-27,1603,8295,15747,1681,1658,7.847549077929804,13191.73,10.179716771448529,1.04865876481597,1.0343106674984404
2025-06-28,1608,8284,15773,1695,1678,7.79576401179941,13213.82,10.194636403981487,1.0541044776119404,1.0435323383084578
2025-06-29,1697,8316,15799,1801,1783,7.7413825652415325,13942.23,10.741186151022216,1.0612846199175014,1.0506776664702415
2025-06-30,1639,8333,15825,1727,1697,7.775813549507817,13428.83,10.357030015797788,1.0536912751677852,1.0353874313605858
2025-07-01,1597,8331,15849,1703,1678,7.972730475631239,13577.56,10.076345510757777,1.0663744520976832,1.0507201001878521
2025-07-02,1630,8349,15893,1722,1696,7.722723577235772,13298.53,10.256087585729565,1.056441717791411,1.0404907975460123
2025-07-03,1620,8357,15905,1710,1687,7.7142163742690055,13191.31,10.185476265325368,1.0555555555555556,1.041358024691358
2025-07-04,1627,8372,15919,1726,1700,7.897334878331401,13630.8,10.220491236886739,1.0608481868469577,1.0448678549477566
2025-07-05,1533,8333,15914,1616,1602,7.941070544554456,12832.77,9.63302752293578,1.0541422048271363,1.0450097847358122
2025-07-06,1621,8273,15918,1725,1700,7.819849275362318,13489.24,10.183440130669682,1.0641579272054287,1.0487353485502775
2025-07-07,1611,8262,15941,1684,1670,7.932179334916865,13357.79,10.106015933755724,1.0453134698944755,1.036623215394165
2025-07-08,1591,8278,15961,1679,1644,7.85893984514592,13195.16,9.968047114842427,1.055311125078567,1.0333123821495915
2025-07-09,1663,8268,15984,1765,1740,7.864113314447592,13880.16,10.404154154154153,1.0613349368610945,1.0463018641010222
2025-07-10,1661,8310,16005,1762,1739,7.903564131668558,13926.08,10.378006872852234,1.0608067429259482,1.0469596628537026
2025-07-11,1766,8388,16046,1879,1852,7.65560404470463,14384.88,11.005858157796336,1.063986409966025,1.0486976217440545
2025-07-12,1683,8434,16061,1792,1761,7.9492578125,14245.07,10.47879957661416,1.0647653000594177,1.0463458110516934
2025-07-13,1728,8525,16108,1844,1813,7.916816702819957,14598.61,10.727588775763595,1.0671296296296295,1.0491898148148149
2025-07-14,1678,8545,16123,1770,1748,7.68267231638418,13598.33,10.407492402158407,1.0548271752085816,1.0417163289630513
2025-07-15,1665,8626,16163,1758,1729,7.90273606370876,13893.01,10.301305450720783,1.055855855855856,1.0384384384384384
2025-07-16,1624,8623,16191,1731,1705,7.957798960138649,13774.95,10.030263726761781,1.0658866995073892,1.0498768472906403
2025-07-17,1627,8562,16172,1724,1702,7.921519721577726,13656.7,10.060598565421715,1.059618930547019,1.046097111247695
2025-07-18,1646,8518,16198,1729,1704,7.803100057836899,13491.56,10.161748363995555,1.0504252733900366,1.0352369380315918
2025-07-19,1646,8555,16227,1766,1736,7.691528878822197,13583.24,10.143587847414802,1.0729040097205347,1.054678007290401
2025-07-20,1607,8494,16254,1702,1682,7.968813160987074,13562.92,9.886797096099421,1.0591163658991911,1.046670815183572
2025-07-21,1730,8458,16287,1835,1805,7.755732970027248,14231.77,10.621968441087985,1.060693641618497,1.0433526011560694
2025-07-22,1693,8471,16300,1769,1749,7.579468626342567,13408.08,10.386503067484663,1.0448907265209686,1.0330773774365032
2025-07-23,1809,8561,16359,1934,1902,7.76124095139607,15010.24,11.058133137722354,1.0690989496959646,1.0514096185737978
2025-07-24,1628,8588,16353,1730,1705,8.057693641618497,13939.81,9.955359872806213,1.0626535626535627,1.0472972972972974
2025-07-25,1687,8611,16394,1792,1766,7.7578962053571425,13902.15,10.290350128095644,1.062240663900415,1.046828689982217
2025-07-26,1641,8632,16438,1751,1723,7.828115362649915,13707.03,9.982966297603115,1.0670322973796467,1.0499695307739183
2025-07-27,1628,8642,16475,1725,1703,7.84424347826087,13531.32,9.88163884673748,1.0595823095823096,1.046068796068796
2025-07-28,1682,8606,16521,1779,1758,7.724468802698145,13741.83,10.180981780763876,1.0576694411414982,1.0451843043995244
2025-07-29,1711,8593,16541,1798,1773,7.73547830923248,13908.39,10.343993712592951,1.0508474576271187,1.0362361192285214
2025-07-30,1671,8485,16553,1802,1766,7.717708102108768,13907.31,10.094846855554884,1.0783961699581088,1.056852184320766
2025-07-31,1728,8530,16583,1839,1814,7.8338172920065245,14406.39,10.420309955979015,1.0642361111111112,1.0497685185185186
2025-08-01,1659,8546,16588,1748,1725,7.907665903890161,13822.6,10.001205690860864,1.0536467751657626,1.0397830018083183
2025-08-02,1683,8589,16646,1769,1753,7.548355002826456,13353.04,10.110537065961793,1.0510992275698159,1.041592394533571
2025-08-03,1782,8700,16665,1892,1858,7.5999524312896405,14379.11,10.693069306930694,1.0617283950617284,1.042648709315376
2025-08-04,1742,8717,16696,1851,1816,7.716045380875203,14282.4,10.43363679923335,1.0625717566016073,1.04247990815155
2025-08-05,1745,8722,16717,1847,1823,7.888105035192203,14569.33,10.438475803074715,1.0584527220630373,1.044699140401146
2025-08-06,1767,8800,16721,1873,1854,7.7740149492792305,14560.73,10.567549787692124,1.0599886813808714,1.0492359932088284
2025-08-07,1703,8789,16732,1808,1785,7.723622787610619,13964.31,10.178101840784127,1.0616559013505578,1.0481503229594833
2025-08-08,1756,8835,16738,1863,1832,7.8580246913580245,14639.5,10.491098100131438,1.0609339407744875,1.0432801822323463
2025-08-09,1769,8851,16755,1853,1827,7.558872099298435,14006.59,10.558042375410325,1.0474844544940645,1.0327868852459017
2025-08-10,1765,8838,16772,1866,1839,7.821248660235799,14594.45,10.523491533508228,1.0572237960339943,1.041926345609065
2025-08-11,1770,8921,16801,1869,1839,7.742958801498127,14471.59,10.535087197190643,1.0559322033898304,1.0389830508474576
2025-08-12,1718,8957,16811,1835,1801,7.843384196185286,14392.61,10.219499137469514,1.068102444703143,1.0483119906868452
2025-08-13,1744,8956,16844,1827,1801,7.737246852764095,14135.95,10.353835193540727,1.047591743119266,1.0326834862385321
2025-08-14,1857,9035,16900,1966,1935,7.7234231943031535,15184.25,10.988165680473374,1.0586968228325255,1.0420032310177707
2025-08-15,1789,9071,16930,1925,1889,7.7668831168831165,14951.25,10.567040756054341,1.0760201229737283,1.0558971492453886
2025-08-16,1716,9031,16936,1816,1792,7.667136563876652,13923.52,10.132262635805384,1.0582750582750582,1.0442890442890442
2025-08-17,1781,9065,16977,1881,1855,7.857400318979266,14779.77,10.49066383931201,1.0561482313307131,1.0415496911847277
2025-08-18,1839,9051,17010,1970,1938,7.875558375634518,15514.85,10.811287477954144,1.0712343665035344,1.0538336052202284
2025-08-19,1762,9057,17017,1883,1852,7.966850770047796,15001.58,10.354351530822118,1.068671963677639,1.0510783200908058
2025-08-20,1737,9021,17029,1846,1815,7.902827735644638,14588.62,10.200246638087968,1.0627518710420265,1.0449050086355787
2025-08-21,1817,8995,17039,1948,1913,7.697515400410678,14994.76,10.663771348083808,1.0720968629609247,1.0528343423225097
2025-08-22,1731,8966,17053,1853,1828,7.882142471667566,14605.61,10.150706620535976,1.070479491623339,1.0560369728480647
2025-08-23,1810,9011,17092,1915,1891,7.732778067885118,14808.27,10.589749590451673,1.058011049723757,1.0447513812154696
2025-08-24,1721,8971,17119,1832,1802,8.03721615720524,14724.18,10.05315731059057,1.0644973852411388,1.0470656595002905
2025-08-25,1758,8996,17137,1870,1843,7.71096256684492,14419.5,10.258504989204646,1.0637087599544937,1.0483503981797497
2025-08-26,1779,8987,17165,1897,1869,7.947991565629942,15077.34,10.36411302068162,1.0663293985385047,1.0505902192242833
2025-08-27,1840,9026,17200,1953,1924,7.67984126984127,14998.73,10.69767441860465,1.061413043478261,1.0456521739130435
2025-08-28,1828,9002,17240,1941,1915,7.759907264296754,15061.98,10.603248259860788,1.061816192560175,1.0475929978118161
2025-08-29,1720,9003,17255,1844,1807,7.925943600867679,14615.44,9.968125181106926,1.072093023255814,1.0505813953488372
2025-08-30,1773,8984,17270,1885,1846,7.6349867374005305,14391.95,10.26635784597568,1.063169768753525,1.0411731528482797
2025-08-31,1826,9033,17300,1946,1916,7.776356628982529,15132.79,10.554913294797688,1.0657174151150055,1.049288061336254
2025-09-01,1819,9093,17339,1936,1903,7.736921487603306,14978.68,10.490801084260914,1.0643210555250138,1.046179219351292
2025-09-02,1853,9113,17365,1982,1947,7.86252774974773,15583.53,10.670889720702563,1.0696168375607125,1.050728548300054
2025-09-03,1848,9118,17401,1968,1939,7.686036585365854,15126.12,10.620079305787025,1.0649350649350648,1.0492424242424243
2025-09-04,1865,9164,17455,1973,1942,7.808808920425748,15406.78,10.684617588083643,1.0579088471849867,1.0412868632707775
2025-09-05,1785,9192,17482,1919,1887,7.976362688900469,15306.64,10.210502230866034,1.0750700280112044,1.0571428571428572
2025-09-06,1835,9227,17513,1955,1924,7.858,15362.39,10.477930680066235,1.0653950953678475,1.04850136239782
2025-09-07,1772,9284,17531,1900,1863,7.7063,14641.97,10.107809024014603,1.072234762979684,1.0513544018058691
2025-09-08,1887,9309,17525,2026,1994,7.905597235932873,16016.74,10.767475035663338,1.073661897191309,1.0567037625861155
2025-09-09,1810,9226,17529,1921,1882,7.687381572097865,14767.46,10.325745906783045,1.0613259668508288,1.039779005524862
2025-09-10,1835,9204,17556,1938,1912,7.792327141382869,15101.53,10.4522670312144,1.0561307901907357,1.0419618528610355
2025-09-11,1881,9252,17573,2017,1993,7.758220128904314,15648.33,10.703920787571843,1.0723019670388092,1.0595427963849016
2025-09-12,1869,9267,17610,2008,1966,7.836598605577689,15735.89,10.613287904599659,1.0743713215623327,1.0518994114499733
2025-09-13,1833,9275,17631,1937,1915,7.770118740320083,15050.72,10.396460779309171,1.0567375886524824,1.044735406437534
2025-09-14,1913,9366,17652,2043,2018,7.680181106216349,15690.61,10.837298889644233,1.0679560899111344,1.05488761108207
2025-09-15,1922,9373,17681,2021,1990,7.707065809005442,15575.98,10.87042588088909,1.0515088449531738,1.0353798126951093
2025-09-16,1922,9401,17714,2038,2010,7.900755642787046,16101.74,10.850175002822626,1.060353798126951,1.0457856399583767
2025-09-17,1934,9465,17746,2077,2044,7.867544535387578,16340.89,10.898230587174575,1.0739400206825234,1.0568769389865564
2025-09-18,1834,9468,17766,1937,1914,7.938420237480639,15376.72,10.323089046493301,1.0561613958560523,1.043620501635769
2025-09-19,1977,9535,17778,2117,2078,7.867350023618328,16655.18,11.120485993925076,1.0708143651997977,1.0510875063227112
2025-09-20,1887,9512,17798,2008,1979,7.867704183266932,15798.35,10.60231486683897,1.0641229464758877,1.0487546369899312
2025-09-21,1848,9499,17802,1978,1940,7.874115267947421,15575.0,10.380856083586114,1.0703463203463204,1.0497835497835497
2025-09-22,1864,9426,17813,1987,1959,7.694851534977353,15289.67,10.464267669679447,1.0659871244635193,1.0509656652360515
2025-09-23,1888,9391,17837,2003,1978,7.925951073389915,15875.68,10.584739586253294,1.0609110169491525,1.0476694915254237
2025-09-24,1885,9405,17893,2017,1989,7.738968765493307,15609.5,10.53484602917342,1.070026525198939,1.0551724137931036
2025-09-25,1843,9425,17901,1961,1932,7.807180010198878,15309.88,10.295514217082845,1.064026044492675,1.0482908301682041
2025-09-26,1866,9377,17940,1996,1963,7.893592184368738,15755.61,10.40133779264214,1.0696677384780278,1.0519828510182208
2025-09-27,1935,9349,17938,2070,2029,7.8069855072463765,16160.46,10.787155758724495,1.069767441860465,1.0485788113695091
2025-09-28,1905,9405,17952,2047,2003,7.775818270639961,15917.1,10.61163101604278,1.0745406824146981,1.0514435695538058
2025-09-29,1892,9412,17981,2029,1993,7.672764908822081,15568.04,10.522217896668707,1.0724101479915433,1.0533826638477801
2025-09-30,1831,9390,18017,1960,1927,7.813811224489796,15315.07,10.162624188266637,1.0704533042053523,1.052430365920262
2025-10-01,1936,9425,18039,2071,2031,7.99173829068083,16550.89,10.73230223404845,1.0697314049586777,1.0490702479338843
2025-10-02,1849,9412,18060,1984,1951,7.963896169354839,15800.37,10.238095238095237,1.0730124391563007,1.055164954029205
2025-10-03,1935,9465,18074,2049,2015,7.835924841386042,16055.81,10.705986499944672,1.0589147286821705,1.041343669250646
2025-10-04,1961,9507,18109,2118,2075,7.807507082152974,16536.3,10.828869622839472,1.0800611932687405,1.0581336053034167
2025-10-05,2007,9548,18146,2129,2108,7.800516674495068,16607.3,11.060288768874683,1.060787244643747,1.0503238664673642
2025-10-06,1948,9563,18173,2058,2031,7.779115646258504,16009.42,10.71919881142354,1.0564681724845997,1.0426078028747434
2025-10-07,2023,9673,18230,2146,2119,7.851677539608574,16849.7,11.097092704333516,1.0608007909045971,1.0474542758279783
2025-10-08,1935,9653,18244,2094,2052,7.688080229226361,16098.84,10.606226704670028,1.082170542635659,1.0604651162790697
2025-10-09,2023,9782,18281,2144,2118,7.869095149253732,16871.34,11.066134237733166,1.059812160158181,1.0469599604547701
2025-10-10,1925,9753,18301,2054,2024,7.76182570593963,15942.79,10.518550898857985,1.067012987012987,1.0514285714285714
2025-10-11,1915,9743,18340,2041,2013,7.590269475747182,15491.74,10.44165757906216,1.0657963446475196,1.0511749347258486
2025-10-12,2003,9769,18374,2164,2129,7.574912199630314,16392.11,10.901273538695984,1.0803794308537193,1.0629056415376934
2025-10-13,2005,9784,18372,2168,2128,7.777919741697416,16862.53,10.913346396690617,1.0812967581047381,1.061346633416459
2025-10-14,1908,9692,18414,2039,2009,7.78854340362923,15880.84,10.361681329423265,1.0686582809224319,1.0529350104821802
2025-10-15,1958,9696,18424,2107,2073,7.7593735168485996,16349.0,10.627442466348242,1.0760980592441267,1.0587334014300307
2025-10-16,2029,9714,18446,2170,2132,7.751820276497696,16821.45,10.999674726227909,1.0694923607688516,1.050763923114835
2025-10-17,2012,9786,18468,2152,2116,7.703592007434945,16578.13,10.894520251245398,1.0695825049701788,1.05168986083499
2025-10-18,2001,9805,18503,2118,2086,7.597327667610953,16091.14,10.814462519591418,1.0584707646176912,1.0424787606196901
2025-10-19,1993,9848,18521,2122,2079,7.677139491046183,16290.89,10.760758058420173,1.0647265429001505,1.0431510286001004
2025-10-20,2079,9813,18520,2240,2197,7.854897321428572,17594.97,11.225701943844491,1.0774410774410774,1.0567580567580568
2025-10-21,2052,9871,18536,2217,2174,7.769986468200271,17226.06,11.070349589987053,1.0804093567251463,1.0594541910331383
2025-10-22,2017,9853,18576,2179,2134,7.858031206975678,17122.65,10.858096468561584,1.0803173029251363,1.0580069410014874
2025-10-23,2000,9843,18623,2133,2092,7.661729957805907,16342.47,10.73940825860495,1.0665,1.046
2025-10-24,1995,9834,18658,2148,2099,8.006447858472997,17197.85,10.692464358452138,1.0766917293233083,1.0521303258145362
2025-10-25,2039,9841,18685,2175,2145,7.682744827586207,16709.97,10.912496655070912,1.066699362432565,1.0519862677783227
2025-10-26,2073,9885,18705,2218,2182,7.869183949504057,17453.85,11.082598235765838,1.0699469368065606,1.0525808007718283
2025-10-27,1940,9835,18744,2081,2042,7.840951465641519,16317.02,10.349978659837815,1.072680412371134,1.052577319587629
2025-10-28,2056,9880,18751,2212,2167,7.723639240506328,17084.69,10.964748546744174,1.075875486381323,1.053988326848249
2025-10-29,2068,9927,18775,2208,2166,7.7619882246376815,17138.47,11.014647137150465,1.067698259187621,1.0473887814313345
2025-10-30,2057,9907,18808,2206,2165,7.92344968268359,17479.13,10.936835389196087,1.0724355858045698,1.0525036460865338
2025-10-31,2034,9986,18824,2192,2155,7.821906934306569,17145.62,10.805354866128347,1.0776794493608652,1.059488692232055
2025-11-01,2106,10043,18871,2272,2227,7.693441901408451,17479.5,11.159980923109533,1.0788224121557455,1.0574548907882242
2025-11-02,2049,10095,18906,2199,2168,7.851614370168258,17265.7,10.837829260552205,1.0732064421669107,1.0580771107857492
2025-11-03,2094,10197,18965,2230,2198,7.990502242152466,17818.82,11.041392037964672,1.0649474689589302,1.049665711556829
2025-11-04,2045,10164,18992,2197,2159,7.6682294037323615,16847.1,10.767691659646166,1.0743276283618581,1.0557457212713937
2025-11-05,2068,10138,19009,2245,2195,7.7901514476614695,17488.89,10.879057288652744,1.0855899419729207,1.061411992263056
2025-11-06,2051,10078,18990,2208,2171,7.669832427536233,16934.99,10.800421274354925,1.076548025353486,1.0585080448561677
2025-11-07,2081,10113,19019,2234,2195,7.989297224709042,17848.09,10.94168988905831,1.0735223450264295,1.0547813551177319
2025-11-08,2003,10037,19003,2144,2107,7.749780783582089,16615.53,10.540440983002684,1.0703944083874188,1.0519221168247628
2025-11-09,2020,10030,18995,2153,2117,7.527092429168602,16205.83,10.634377467754673,1.065841584158416,1.048019801980198
2025-11-10,2123,10002,19020,2309,2260,7.701390212213078,17782.51,11.161934805467927,1.0876118699952897,1.064531323598681
2025-11-11,2063,9987,19030,2223,2184,7.529608636977058,16738.32,10.840777719390436,1.0775569558894813,1.0586524478914203
2025-11-12,2089,10031,19047,2246,2206,7.934977738201246,17821.96,10.967606447209533,1.0751555768310197,1.0560076591670655
2025-11-13,2063,10025,19067,2215,2169,7.714099322799097,17086.73,10.819740913620391,1.0736791080950072,1.0513814832767814
2025-11-14,2077,10009,19107,2227,2190,7.905828468792096,17606.28,10.870361647563719,1.0722195474241696,1.0544053923928742
2025-11-15,2090,10119,19153,2236,2200,8.137965116279071,18196.49,10.912128648253537,1.0698564593301436,1.0526315789473684
2025-11-16,2104,10149,19163,2280,2228,7.6840438596491225,17519.62,10.979491728852476,1.0836501901140685,1.05893536121673
2025-11-17,2174,10172,19190,2344,2306,7.863805460750853,18432.76,11.32881709223554,1.078196872125115,1.0607175712971482
2025-11-18,2147,10142,19196,2307,2273,7.8828478543563065,18185.73,11.184621796207542,1.0745225896599906,1.0586865393572427
2025-11-19,2116,10141,19212,2274,2240,7.677418645558488,17458.45,11.01394961482407,1.0746691871455576,1.0586011342155008
2025-11-20,2024,10152,19229,2152,2117,7.902913568773234,17007.07,10.525768370690102,1.0632411067193677,1.0459486166007905
2025-11-21,2083,10156,19244,2232,2197,7.907948028673836,17650.54,10.82415298274787,1.071531445031205,1.0547287566010561
2025-11-22,2079,10116,19266,2232,2192,7.919099462365591,17675.43,10.791030831516661,1.0735930735930737,1.0543530543530544
2025-11-23,2069,10127,19272,2233,2187,7.770044782803403,17350.51,10.735782482357825,1.0792653455775738,1.05703238279362
2025-11-24,2111,10113,19283,2268,2230,7.862962962962963,17833.2,10.947466680495774,1.074372335386073,1.0563713879677878
2025-11-25,2129,10068,19259,2302,2248,7.95857080799305,18320.63,11.054571888467729,1.0812588069516205,1.0558947862846406
2025-11-26,2120,10084,19298,2252,2217,7.724440497335701,17395.44,10.985594362110064,1.0622641509433963,1.045754716981132
2025-11-27,2087,10149,19312,2260,2221,7.570013274336283,17108.23,10.80675227837614,1.082894106372784,1.06420699568759
2025-11-28,2157,10197,19335,2321,2269,7.872093925032314,18271.13,11.155934833204034,1.076031525266574,1.0519239684747335
2025-11-29,2071,10189,19336,2251,2214,7.844571301643715,17658.13,10.710591642532066,1.0869145340415258,1.0690487687107677
2025-11-30,2146,10251,19370,2318,2278,7.764956859361518,17999.17,11.078988125967992,1.0801491146318734,1.0615097856477167
2025-12-01,2184,10241,19383,2365,2317,8.075581395348838,19098.75,11.267605633802818,1.0828754578754578,1.060897435897436
2025-12-02,2155,10264,19396,2315,2275,7.687585313174945,17796.76,11.110538255310374,1.074245939675174,1.0556844547563806
2025-12-03,2215,10261,19414,2389,2342,7.916747593135203,18913.11,11.409292263315134,1.0785553047404064,1.0573363431151241
2025-12-04,2151,10298,19434,2328,2280,7.979768041237114,18576.9,11.068230935473911,1.0822873082287308,1.0599721059972107
2025-12-05,2186,10254,19446,2352,2306,7.952308673469388,18703.83,11.241386403373445,1.0759377859103385,1.0548947849954253
2025-12-06,2198,10321,19487,2379,2341,7.783724253888188,18517.48,11.27931441473803,1.0823475887170155,1.065059144676979
2025-12-07,2165,10337,19525,2353,2310,7.9456268593285175,18696.06,11.088348271446863,1.086836027713626,1.0669745958429562
2025-12-08,2090,10277,19531,2261,2223,7.862074303405573,17776.15,10.700936971993242,1.0818181818181818,1.0636363636363637
2025-12-09,2184,10309,19530,2373,2322,7.842229245680573,18609.61,11.182795698924732,1.0865384615384615,1.0631868131868132
2025-12-10,2195,10288,19536,2398,2344,7.802080900750625,18709.39,11.235667485667486,1.09248291571754,1.0678815489749431
2025-12-11,2206,10287,19544,2408,2354,7.889900332225914,18998.88,11.28735161686451,1.0915684496826836,1.0670897552130554
2025-12-12,2166,10295,19581,2348,2299,7.759791311754686,18219.99,11.061743526888309,1.0840258541089567,1.0614035087719298
2025-12-13,2122,10247,19602,2291,2247,7.759515495416848,17777.05,10.82542597694113,1.079641847313855,1.0589066918001886
2025-12-14,2163,10260,19639,2316,2286,7.944412780656303,18399.26,11.01379907327257,1.0707350901525658,1.056865464632455
2025-12-15,2173,10308,19646,2343,2305,7.819735381988903,18321.64,11.060775730428587,1.0782328578002762,1.0607455131155086
2025-12-16,2140,10352,19677,2322,2276,7.855594315245478,18240.69,10.875641612034356,1.0850467289719625,1.063551401869159
2025-12-17,2197,10320,19674,2366,2309,7.627578191039729,18046.85,11.167022466199045,1.0769230769230769,1.050978607191625
2025-12-18,2231,10301,19698,2411,2368,7.677129821650768,18509.56,11.32602294649203,1.080681308830121,1.0614074406095921
2025-12-19,2170,10310,19693,2329,2293,7.781416917131815,18122.92,11.019143858223735,1.0732718894009217,1.0566820276497695
2025-12-20,2292,10374,19713,2479,2441,7.853061718434853,19467.74,11.626845229036677,1.081588132635253,1.0650087260034904
2025-12-21,2190,10375,19727,2393,2340,7.687129126619306,18395.3,11.101535965935012,1.0926940639269407,1.0684931506849316
2025-12-22,2231,10405,19761,2404,2354,7.829118136439268,18821.2,11.289914478012246,1.0775437023756163,1.0551322277005828
