user_id,total_mrr,average_monthly_revenue,active_months,plans_used,estimated_annual_value
U002616,406.0,29.0,14,1,348.0
U024599,406.0,29.0,14,1,348.0
U016243,406.0,29.0,14,1,348.0
U011548,406.0,29.0,14,1,348.0
U029791,406.0,29.0,14,1,348.0
U015362,406.0,29.0,14,1,348.0
U011744,406.0,29.0,14,1,348.0
U027257,406.0,29.0,14,1,348.0
U028757,406.0,29.0,14,1,348.0
U003210,406.0,29.0,14,1,348.0
U000471,406.0,29.0,14,1,348.0
U009936,406.0,29.0,14,1,348.0
U018128,406.0,29.0,14,1,348.0
U020034,406.0,29.0,14,1,348.0
U003209,406.0,29.0,14,1,348.0
U009493,406.0,29.0,14,1,348.0
U028766,406.0,29.0,14,1,348.0
U017509,406.0,29.0,14,1,348.0
U024806,406.0,29.0,14,1,348.0
U003850,406.0,29.0,14,1,348.0
U016778,406.0,29.0,14,1,348.0
U019816,406.0,29.0,14,1,348.0
U002190,406.0,29.0,14,1,348.0
U018435,406.0,29.0,14,1,348.0
U001448,406.0,29.0,14,1,348.0
U002431,406.0,29.0,14,1,348.0
U027535,406.0,29.0,14,1,348.0
U004611,406.0,29.0,14,1,348.0
U010250,406.0,29.0,14,1,348.0
U028475,406.0,29.0,14,1,348.0
U022990,406.0,29.0,14,1,348.0
U014086,406.0,29.0,14,1,348.0
U027534,406.0,29.0,14,1,348.0
U006596,406.0,29.0,14,1,348.0
U017707,406.0,29.0,14,1,348.0
U012087,406.0,29.0,14,1,348.0
U028010,406.0,29.0,14,1,348.0
U008258,406.0,29.0,14,1,348.0
U008663,406.0,29.0,14,1,348.0
U004287,406.0,29.0,14,1,348.0
U007981,406.0,29.0,14,1,348.0
U002691,406.0,29.0,14,1,348.0
U028006,406.0,29.0,14,1,348.0
U028263,406.0,29.0,14,1,348.0
U013471,406.0,29.0,14,1,348.0
U028981,406.0,29.0,14,1,348.0
U019903,406.0,29.0,14,1,348.0
U007303,406.0,29.0,14,1,348.0
U024183,406.0,29.0,14,1,348.0
U017408,406.0,29.0,14,1,348.0
U017722,406.0,29.0,14,1,348.0
U000701,406.0,29.0,14,1,348.0
U021163,406.0,29.0,14,1,348.0
U028178,406.0,29.0,14,1,348.0
U002030,406.0,29.0,14,1,348.0
U011452,406.0,29.0,14,1,348.0
U008997,406.0,29.0,14,1,348.0
U011450,406.0,29.0,14,1,348.0
U027262,406.0,29.0,14,1,348.0
U029434,406.0,29.0,14,1,348.0
U021172,406.0,29.0,14,1,348.0
U018610,406.0,29.0,14,1,348.0
U028820,406.0,29.0,14,1,348.0
U011431,406.0,29.0,14,1,348.0
U004332,406.0,29.0,14,1,348.0
U000948,406.0,29.0,14,1,348.0
U029374,406.0,29.0,14,1,348.0
U000965,406.0,29.0,14,1,348.0
U022033,406.0,29.0,14,1,348.0
U019437,406.0,29.0,14,1,348.0
U002280,406.0,29.0,14,1,348.0
U006440,406.0,29.0,14,1,348.0
U013484,406.0,29.0,14,1,348.0
U029339,406.0,29.0,14,1,348.0
U027792,406.0,29.0,14,1,348.0
U022876,406.0,29.0,14,1,348.0
U015179,406.0,29.0,14,1,348.0
U021184,406.0,29.0,14,1,348.0
U024504,406.0,29.0,14,1,348.0
U015188,406.0,29.0,14,1,348.0
U025378,406.0,29.0,14,1,348.0
U019702,406.0,29.0,14,1,348.0
U016178,406.0,29.0,14,1,348.0
U025334,406.0,29.0,14,1,348.0
U021014,406.0,29.0,14,1,348.0
U000083,406.0,29.0,14,1,348.0
U012943,406.0,29.0,14,1,348.0
U020311,406.0,29.0,14,1,348.0
U019423,406.0,29.0,14,1,348.0
U018791,406.0,29.0,14,1,348.0
U016459,406.0,29.0,14,1,348.0
U025148,406.0,29.0,14,1,348.0
U000415,406.0,29.0,14,1,348.0
U010157,406.0,29.0,14,1,348.0
U029166,406.0,29.0,14,1,348.0
U000582,406.0,29.0,14,1,348.0
U011816,406.0,29.0,14,1,348.0
U004492,406.0,29.0,14,1,348.0
U012865,406.0,29.0,14,1,348.0
U012331,406.0,29.0,14,1,348.0
U022885,406.0,29.0,14,1,348.0
U011204,406.0,29.0,14,1,348.0
U027833,406.0,29.0,14,1,348.0
U015510,406.0,29.0,14,1,348.0
U010138,406.0,29.0,14,1,348.0
U001614,406.0,29.0,14,1,348.0
U015779,406.0,29.0,14,1,348.0
U019236,406.0,29.0,14,1,348.0
U019302,406.0,29.0,14,1,348.0
U025765,406.0,29.0,14,1,348.0
U017216,406.0,29.0,14,1,348.0
U022035,406.0,29.0,14,1,348.0
U025270,406.0,29.0,14,1,348.0
U004093,406.0,29.0,14,1,348.0
U003476,406.0,29.0,14,1,348.0
U028891,406.0,29.0,14,1,348.0
U015207,406.0,29.0,14,1,348.0
U017448,406.0,29.0,14,1,348.0
U012112,406.0,29.0,14,1,348.0
U020571,406.0,29.0,14,1,348.0
U008590,406.0,29.0,14,1,348.0
U012362,406.0,29.0,14,1,348.0
U006983,406.0,29.0,14,1,348.0
U026275,406.0,29.0,14,1,348.0
U014287,406.0,29.0,14,1,348.0
U017040,406.0,29.0,14,1,348.0
U020074,406.0,29.0,14,1,348.0
U003732,406.0,29.0,14,1,348.0
U020683,406.0,29.0,14,1,348.0
U005431,406.0,29.0,14,1,348.0
U024859,406.0,29.0,14,1,348.0
U013284,406.0,29.0,14,1,348.0
U013920,406.0,29.0,14,1,348.0
U024190,398.0,199.0,2,1,2388.0
U000175,398.0,199.0,2,1,2388.0
U003120,398.0,199.0,2,1,2388.0
U012479,398.0,199.0,2,1,2388.0
U014826,398.0,199.0,2,1,2388.0
U016037,398.0,199.0,2,1,2388.0
U000198,398.0,199.0,2,1,2388.0
U007190,398.0,199.0,2,1,2388.0
U000210,398.0,199.0,2,1,2388.0
U020275,398.0,199.0,2,1,2388.0
U026365,398.0,199.0,2,1,2388.0
U012513,398.0,199.0,2,1,2388.0
U018315,398.0,199.0,2,1,2388.0
U025579,398.0,199.0,2,1,2388.0
U016094,398.0,199.0,2,1,2388.0
U021959,398.0,199.0,2,1,2388.0
U018521,398.0,199.0,2,1,2388.0
U006128,398.0,199.0,2,1,2388.0
U028497,398.0,199.0,2,1,2388.0
U025956,398.0,199.0,2,1,2388.0
U020858,398.0,199.0,2,1,2388.0
U027447,398.0,199.0,2,1,2388.0
U027086,398.0,199.0,2,1,2388.0
U001900,398.0,199.0,2,1,2388.0
U028684,398.0,199.0,2,1,2388.0
U027105,398.0,199.0,2,1,2388.0
U011147,398.0,199.0,2,1,2388.0
U020490,398.0,199.0,2,1,2388.0
U012679,398.0,199.0,2,1,2388.0
U021239,398.0,199.0,2,1,2388.0
U029990,398.0,199.0,2,1,2388.0
U019464,398.0,199.0,2,1,2388.0
U007135,398.0,199.0,2,1,2388.0
U029868,398.0,199.0,2,1,2388.0
U006923,398.0,199.0,2,1,2388.0
U011541,398.0,199.0,2,1,2388.0
U004243,398.0,199.0,2,1,2388.0
U015159,398.0,199.0,2,1,2388.0
U023893,398.0,199.0,2,1,2388.0
U021143,398.0,199.0,2,1,2388.0
U012636,398.0,199.0,2,1,2388.0
U023909,398.0,199.0,2,1,2388.0
U003992,398.0,199.0,2,1,2388.0
U027766,398.0,199.0,2,1,2388.0
U020117,398.0,199.0,2,1,2388.0
U008107,398.0,199.0,2,1,2388.0
U003965,398.0,199.0,2,1,2388.0
U015685,398.0,199.0,2,1,2388.0
U014765,398.0,199.0,2,1,2388.0
U001820,398.0,199.0,2,1,2388.0
U006658,398.0,199.0,2,1,2388.0
U001927,398.0,199.0,2,1,2388.0
U017217,398.0,199.0,2,1,2388.0
U012875,398.0,199.0,2,1,2388.0
U025775,398.0,199.0,2,1,2388.0
U028452,398.0,199.0,2,1,2388.0
U025734,398.0,199.0,2,1,2388.0
U013852,398.0,199.0,2,1,2388.0
U000096,398.0,199.0,2,1,2388.0
U027364,398.0,199.0,2,1,2388.0
U020418,398.0,199.0,2,1,2388.0
U028227,398.0,199.0,2,1,2388.0
U025467,398.0,199.0,2,1,2388.0
U020708,398.0,199.0,2,1,2388.0
U025114,398.0,199.0,2,1,2388.0
U022529,398.0,199.0,2,1,2388.0
U015911,398.0,199.0,2,1,2388.0
U002458,398.0,199.0,2,1,2388.0
U003523,398.0,199.0,2,1,2388.0
U021759,398.0,199.0,2,1,2388.0
U006892,398.0,199.0,2,1,2388.0
U029255,398.0,199.0,2,1,2388.0
U006307,398.0,199.0,2,1,2388.0
U013810,398.0,199.0,2,1,2388.0
U018591,398.0,199.0,2,1,2388.0
U009641,398.0,199.0,2,1,2388.0
U028422,398.0,199.0,2,1,2388.0
U017198,398.0,199.0,2,1,2388.0
U016881,398.0,199.0,2,1,2388.0
U021514,398.0,199.0,2,1,2388.0
U017095,398.0,199.0,2,1,2388.0
U023751,398.0,199.0,2,1,2388.0
U019504,398.0,199.0,2,1,2388.0
U009433,398.0,199.0,2,1,2388.0
U015345,398.0,199.0,2,1,2388.0
U012338,398.0,199.0,2,1,2388.0
U007879,398.0,199.0,2,1,2388.0
U015796,398.0,199.0,2,1,2388.0
U019169,398.0,199.0,2,1,2388.0
U011092,398.0,199.0,2,1,2388.0
U011362,398.0,199.0,2,1,2388.0
U014396,398.0,199.0,2,1,2388.0
U012722,398.0,199.0,2,1,2388.0
U026115,398.0,199.0,2,1,2388.0
U018336,398.0,199.0,2,1,2388.0
U019908,398.0,199.0,2,1,2388.0
U029181,398.0,199.0,2,1,2388.0
U020435,398.0,199.0,2,1,2388.0
U007613,398.0,199.0,2,1,2388.0
U000333,398.0,199.0,2,1,2388.0
U002278,398.0,199.0,2,1,2388.0
U010031,398.0,199.0,2,1,2388.0
U004690,395.0,79.0,5,1,948.0
U015998,395.0,79.0,5,1,948.0
U000676,395.0,79.0,5,1,948.0
U023722,395.0,79.0,5,1,948.0
U005727,395.0,79.0,5,1,948.0
U015989,395.0,79.0,5,1,948.0
U019900,395.0,79.0,5,1,948.0
U022213,395.0,79.0,5,1,948.0
U011278,395.0,79.0,5,1,948.0
U003526,395.0,79.0,5,1,948.0
U029133,395.0,79.0,5,1,948.0
U015949,395.0,79.0,5,1,948.0
U017573,395.0,79.0,5,1,948.0
U015628,395.0,79.0,5,1,948.0
U023546,395.0,79.0,5,1,948.0
U013807,395.0,79.0,5,1,948.0
U013826,395.0,79.0,5,1,948.0
U013836,395.0,79.0,5,1,948.0
U015396,395.0,79.0,5,1,948.0
U020178,395.0,79.0,5,1,948.0
U024094,395.0,79.0,5,1,948.0
U026413,395.0,79.0,5,1,948.0
U021555,395.0,79.0,5,1,948.0
U003354,395.0,79.0,5,1,948.0
U024038,395.0,79.0,5,1,948.0
U015853,395.0,79.0,5,1,948.0
U020148,395.0,79.0,5,1,948.0
U014408,395.0,79.0,5,1,948.0
U026411,395.0,79.0,5,1,948.0
U024000,395.0,79.0,5,1,948.0
U017221,395.0,79.0,5,1,948.0
U005624,395.0,79.0,5,1,948.0
U003446,395.0,79.0,5,1,948.0
U020889,395.0,79.0,5,1,948.0
U003455,395.0,79.0,5,1,948.0
U015802,395.0,79.0,5,1,948.0
U015472,395.0,79.0,5,1,948.0
U023454,395.0,79.0,5,1,948.0
U015617,395.0,79.0,5,1,948.0
U028442,395.0,79.0,5,1,948.0
U013962,395.0,79.0,5,1,948.0
U006760,395.0,79.0,5,1,948.0
U029101,395.0,79.0,5,1,948.0
U003469,395.0,79.0,5,1,948.0
U022278,395.0,79.0,5,1,948.0
U023483,395.0,79.0,5,1,948.0
U005516,395.0,79.0,5,1,948.0
U003491,395.0,79.0,5,1,948.0
U014174,395.0,79.0,5,1,948.0
U015492,395.0,79.0,5,1,948.0
U014175,395.0,79.0,5,1,948.0
U029074,395.0,79.0,5,1,948.0
U003520,395.0,79.0,5,1,948.0
U026443,395.0,79.0,5,1,948.0
U026369,395.0,79.0,5,1,948.0
U029231,395.0,79.0,5,1,948.0
U029251,395.0,79.0,5,1,948.0
U017191,395.0,79.0,5,1,948.0
U000057,395.0,79.0,5,1,948.0
U029263,395.0,79.0,5,1,948.0
U000746,395.0,79.0,5,1,948.0
U010821,395.0,79.0,5,1,948.0
U026568,395.0,79.0,5,1,948.0
U025979,395.0,79.0,5,1,948.0
U008375,395.0,79.0,5,1,948.0
U018026,395.0,79.0,5,1,948.0
U004353,395.0,79.0,5,1,948.0
U011707,395.0,79.0,5,1,948.0
U003564,395.0,79.0,5,1,948.0
U011412,395.0,79.0,5,1,948.0
U011099,395.0,79.0,5,1,948.0
U017739,395.0,79.0,5,1,948.0
U018057,395.0,79.0,5,1,948.0
U018307,395.0,79.0,5,1,948.0
U018068,395.0,79.0,5,1,948.0
U011470,395.0,79.0,5,1,948.0
U011042,395.0,79.0,5,1,948.0
U004281,395.0,79.0,5,1,948.0
U029591,395.0,79.0,5,1,948.0
U000310,395.0,79.0,5,1,948.0
U004270,395.0,79.0,5,1,948.0
U028362,395.0,79.0,5,1,948.0
U029604,395.0,79.0,5,1,948.0
U018105,395.0,79.0,5,1,948.0
U007222,395.0,79.0,5,1,948.0
U017671,395.0,79.0,5,1,948.0
U021605,395.0,79.0,5,1,948.0
U023019,395.0,79.0,5,1,948.0
U011525,395.0,79.0,5,1,948.0
U026320,395.0,79.0,5,1,948.0
U018136,395.0,79.0,5,1,948.0
U007099,395.0,79.0,5,1,948.0
U028348,395.0,79.0,5,1,948.0
U029751,395.0,79.0,5,1,948.0
U000320,395.0,79.0,5,1,948.0
U004227,395.0,79.0,5,1,948.0
U018162,395.0,79.0,5,1,948.0
U029904,395.0,79.0,5,1,948.0
U006483,395.0,79.0,5,1,948.0
U000848,395.0,79.0,5,1,948.0
U007252,395.0,79.0,5,1,948.0
U006478,395.0,79.0,5,1,948.0
U010272,395.0,79.0,5,1,948.0
U020823,395.0,79.0,5,1,948.0
U011761,395.0,79.0,5,1,948.0
U021032,395.0,79.0,5,1,948.0
U010236,395.0,79.0,5,1,948.0
U011766,395.0,79.0,5,1,948.0
U004681,395.0,79.0,5,1,948.0
U010226,395.0,79.0,5,1,948.0
U021653,395.0,79.0,5,1,948.0
U000931,395.0,79.0,5,1,948.0
U000942,395.0,79.0,5,1,948.0
U017468,395.0,79.0,5,1,948.0
U025824,395.0,79.0,5,1,948.0
U028189,395.0,79.0,5,1,948.0
U000993,395.0,79.0,5,1,948.0
U018785,395.0,79.0,5,1,948.0
U001033,395.0,79.0,5,1,948.0
U011347,395.0,79.0,5,1,948.0
U014288,395.0,79.0,5,1,948.0
U021661,395.0,79.0,5,1,948.0
U011786,395.0,79.0,5,1,948.0
U018803,395.0,79.0,5,1,948.0
U006416,395.0,79.0,5,1,948.0
U007569,395.0,79.0,5,1,948.0
U026274,395.0,79.0,5,1,948.0
U028100,395.0,79.0,5,1,948.0
U001089,395.0,79.0,5,1,948.0
U028086,395.0,79.0,5,1,948.0
U023568,395.0,79.0,5,1,948.0
U000386,395.0,79.0,5,1,948.0
U007590,395.0,79.0,5,1,948.0
U012403,395.0,79.0,5,1,948.0
U011807,395.0,79.0,5,1,948.0
U006372,395.0,79.0,5,1,948.0
U021697,395.0,79.0,5,1,948.0
U012446,395.0,79.0,5,1,948.0
U010026,395.0,79.0,5,1,948.0
U007274,395.0,79.0,5,1,948.0
U010689,395.0,79.0,5,1,948.0
U006344,395.0,79.0,5,1,948.0
U020728,395.0,79.0,5,1,948.0
U009958,395.0,79.0,5,1,948.0
U027923,395.0,79.0,5,1,948.0
U012514,395.0,79.0,5,1,948.0
U015539,395.0,79.0,5,1,948.0
U025545,395.0,79.0,5,1,948.0
U012568,395.0,79.0,5,1,948.0
U016879,395.0,79.0,5,1,948.0
U014178,395.0,79.0,5,1,948.0
U025504,395.0,79.0,5,1,948.0
U009880,395.0,79.0,5,1,948.0
U006284,395.0,79.0,5,1,948.0
U015688,395.0,79.0,5,1,948.0
U001450,395.0,79.0,5,1,948.0
U026253,395.0,79.0,5,1,948.0
U006264,395.0,79.0,5,1,948.0
U025444,395.0,79.0,5,1,948.0
U009820,395.0,79.0,5,1,948.0
U012661,395.0,79.0,5,1,948.0
U019046,395.0,79.0,5,1,948.0
U027703,395.0,79.0,5,1,948.0
U019091,395.0,79.0,5,1,948.0
U006229,395.0,79.0,5,1,948.0
U004873,395.0,79.0,5,1,948.0
U021445,395.0,79.0,5,1,948.0
U017870,395.0,79.0,5,1,948.0
U001590,395.0,79.0,5,1,948.0
U028814,395.0,79.0,5,1,948.0
U011265,395.0,79.0,5,1,948.0
U004875,395.0,79.0,5,1,948.0
U012735,395.0,79.0,5,1,948.0
U014094,395.0,79.0,5,1,948.0
U006196,395.0,79.0,5,1,948.0
U025287,395.0,79.0,5,1,948.0
U014892,395.0,79.0,5,1,948.0
U027519,395.0,79.0,5,1,948.0
U006189,395.0,79.0,5,1,948.0
U003621,395.0,79.0,5,1,948.0
U000455,395.0,79.0,5,1,948.0
U017787,395.0,79.0,5,1,948.0
U027443,395.0,79.0,5,1,948.0
U027425,395.0,79.0,5,1,948.0
U012842,395.0,79.0,5,1,948.0
U025187,395.0,79.0,5,1,948.0
U025183,395.0,79.0,5,1,948.0
U011886,395.0,79.0,5,1,948.0
U025164,395.0,79.0,5,1,948.0
U022774,395.0,79.0,5,1,948.0
U027371,395.0,79.0,5,1,948.0
U012887,395.0,79.0,5,1,948.0
U012888,395.0,79.0,5,1,948.0
U019254,395.0,79.0,5,1,948.0
U019256,395.0,79.0,5,1,948.0
U007319,395.0,79.0,5,1,948.0
U020499,395.0,79.0,5,1,948.0
U023113,395.0,79.0,5,1,948.0
U001861,395.0,79.0,5,1,948.0
U001866,395.0,79.0,5,1,948.0
U027339,395.0,79.0,5,1,948.0
U006637,395.0,79.0,5,1,948.0
U028727,395.0,79.0,5,1,948.0
U027332,395.0,79.0,5,1,948.0
U001885,395.0,79.0,5,1,948.0
U001895,395.0,79.0,5,1,948.0
U018215,395.0,79.0,5,1,948.0
U021474,395.0,79.0,5,1,948.0
U009523,395.0,79.0,5,1,948.0
U007334,395.0,79.0,5,1,948.0
U004972,395.0,79.0,5,1,948.0
U004985,395.0,79.0,5,1,948.0
U012962,395.0,79.0,5,1,948.0
U016617,395.0,79.0,5,1,948.0
U011921,395.0,79.0,5,1,948.0
U014977,395.0,79.0,5,1,948.0
U022731,395.0,79.0,5,1,948.0
U001980,395.0,79.0,5,1,948.0
U020466,395.0,79.0,5,1,948.0
U013016,395.0,79.0,5,1,948.0
U017914,395.0,79.0,5,1,948.0
U027148,395.0,79.0,5,1,948.0
U015562,395.0,79.0,5,1,948.0
U024978,395.0,79.0,5,1,948.0
U002098,395.0,79.0,5,1,948.0
U009403,395.0,79.0,5,1,948.0
U002136,395.0,79.0,5,1,948.0
U002137,395.0,79.0,5,1,948.0
U018496,395.0,79.0,5,1,948.0
U027081,395.0,79.0,5,1,948.0
U020446,395.0,79.0,5,1,948.0
U024937,395.0,79.0,5,1,948.0
U013088,395.0,79.0,5,1,948.0
U027068,395.0,79.0,5,1,948.0
U026157,395.0,79.0,5,1,948.0
U022706,395.0,79.0,5,1,948.0
U002164,395.0,79.0,5,1,948.0
U006029,395.0,79.0,5,1,948.0
U006027,395.0,79.0,5,1,948.0
U019406,395.0,79.0,5,1,948.0
U026945,395.0,79.0,5,1,948.0
U018518,395.0,79.0,5,1,948.0
U023804,395.0,79.0,5,1,948.0
U026940,395.0,79.0,5,1,948.0
U026141,395.0,79.0,5,1,948.0
U016461,395.0,79.0,5,1,948.0
U024852,395.0,79.0,5,1,948.0
U018528,395.0,79.0,5,1,948.0
U000573,395.0,79.0,5,1,948.0
U013182,395.0,79.0,5,1,948.0
U019450,395.0,79.0,5,1,948.0
U024835,395.0,79.0,5,1,948.0
U005077,395.0,79.0,5,1,948.0
U010502,395.0,79.0,5,1,948.0
U026887,395.0,79.0,5,1,948.0
U026864,395.0,79.0,5,1,948.0
U003550,395.0,79.0,5,1,948.0
U000595,395.0,79.0,5,1,948.0
U026859,395.0,79.0,5,1,948.0
U019491,395.0,79.0,5,1,948.0
U026834,395.0,79.0,5,1,948.0
U020383,395.0,79.0,5,1,948.0
U013254,395.0,79.0,5,1,948.0
U016390,395.0,79.0,5,1,948.0
U026827,395.0,79.0,5,1,948.0
U009209,395.0,79.0,5,1,948.0
U026814,395.0,79.0,5,1,948.0
U021205,395.0,79.0,5,1,948.0
U015663,395.0,79.0,5,1,948.0
U013309,395.0,79.0,5,1,948.0
U016344,395.0,79.0,5,1,948.0
U024718,395.0,79.0,5,1,948.0
U009145,395.0,79.0,5,1,948.0
U016319,395.0,79.0,5,1,948.0
U016308,395.0,79.0,5,1,948.0
U020342,395.0,79.0,5,1,948.0
U010467,395.0,79.0,5,1,948.0
U022600,395.0,79.0,5,1,948.0
U024669,395.0,79.0,5,1,948.0
U024659,395.0,79.0,5,1,948.0
U008098,395.0,79.0,5,1,948.0
U002593,395.0,79.0,5,1,948.0
U014141,395.0,79.0,5,1,948.0
U016244,395.0,79.0,5,1,948.0
U015153,395.0,79.0,5,1,948.0
U005211,395.0,79.0,5,1,948.0
U002710,395.0,79.0,5,1,948.0
U022534,395.0,79.0,5,1,948.0
U008128,395.0,79.0,5,1,948.0
U019741,395.0,79.0,5,1,948.0
U020310,395.0,79.0,5,1,948.0
U007410,395.0,79.0,5,1,948.0
U024481,395.0,79.0,5,1,948.0
U002811,395.0,79.0,5,1,948.0
U013553,395.0,79.0,5,1,948.0
U012042,395.0,79.0,5,1,948.0
U002865,395.0,79.0,5,1,948.0
U014691,395.0,79.0,5,1,948.0
U008873,395.0,79.0,5,1,948.0
U000656,395.0,79.0,5,1,948.0
U014689,395.0,79.0,5,1,948.0
U024376,395.0,79.0,5,1,948.0
U008830,395.0,79.0,5,1,948.0
U024315,395.0,79.0,5,1,948.0
U015269,395.0,79.0,5,1,948.0
U028518,395.0,79.0,5,1,948.0
U021229,395.0,79.0,5,1,948.0
U005295,395.0,79.0,5,1,948.0
U008393,395.0,79.0,5,1,948.0
U019834,395.0,79.0,5,1,948.0
U005774,395.0,79.0,5,1,948.0
U022172,395.0,79.0,5,1,948.0
U016057,395.0,79.0,5,1,948.0
U008771,395.0,79.0,5,1,948.0
U008742,395.0,79.0,5,1,948.0
U015317,395.0,79.0,5,1,948.0
U008241,395.0,79.0,5,1,948.0
U011950,377.0,29.0,13,1,348.0
U000151,377.0,29.0,13,1,348.0
U023354,377.0,29.0,13,1,348.0
U028030,377.0,29.0,13,1,348.0
U008753,377.0,29.0,13,1,348.0
U011612,377.0,29.0,13,1,348.0
U013185,377.0,29.0,13,1,348.0
U028319,377.0,29.0,13,1,348.0
U029790,377.0,29.0,13,1,348.0
U016446,377.0,29.0,13,1,348.0
U017566,377.0,29.0,13,1,348.0
U007508,377.0,29.0,13,1,348.0
U022123,377.0,29.0,13,1,348.0
U029874,377.0,29.0,13,1,348.0
U010940,377.0,29.0,13,1,348.0
U009277,377.0,29.0,13,1,348.0
U003077,377.0,29.0,13,1,348.0
U004607,377.0,29.0,13,1,348.0
U021070,377.0,29.0,13,1,348.0
U025913,377.0,29.0,13,1,348.0
U007176,377.0,29.0,13,1,348.0
U000016,377.0,29.0,13,1,348.0
U014648,377.0,29.0,13,1,348.0
U025281,377.0,29.0,13,1,348.0
U002306,377.0,29.0,13,1,348.0
U029116,377.0,29.0,13,1,348.0
U005976,377.0,29.0,13,1,348.0
U019852,377.0,29.0,13,1,348.0
U005212,377.0,29.0,13,1,348.0
U022660,377.0,29.0,13,1,348.0
U009424,377.0,29.0,13,1,348.0
U019717,377.0,29.0,13,1,348.0
U006197,377.0,29.0,13,1,348.0
U016968,377.0,29.0,13,1,348.0
U017946,377.0,29.0,13,1,348.0
U000202,377.0,29.0,13,1,348.0
U023869,377.0,29.0,13,1,348.0
U013217,377.0,29.0,13,1,348.0
U000709,377.0,29.0,13,1,348.0
U015298,377.0,29.0,13,1,348.0
U001551,377.0,29.0,13,1,348.0
U006970,377.0,29.0,13,1,348.0
U006201,377.0,29.0,13,1,348.0
U006754,377.0,29.0,13,1,348.0
U009682,377.0,29.0,13,1,348.0
U006916,377.0,29.0,13,1,348.0
U016911,377.0,29.0,13,1,348.0
U023800,377.0,29.0,13,1,348.0
U016079,377.0,29.0,13,1,348.0
U016216,377.0,29.0,13,1,348.0
U003069,377.0,29.0,13,1,348.0
U009478,377.0,29.0,13,1,348.0
U016902,377.0,29.0,13,1,348.0
U006524,377.0,29.0,13,1,348.0
U027810,377.0,29.0,13,1,348.0
U015756,377.0,29.0,13,1,348.0
U006285,377.0,29.0,13,1,348.0
U022528,377.0,29.0,13,1,348.0
U026002,377.0,29.0,13,1,348.0
U002383,377.0,29.0,13,1,348.0
U016792,377.0,29.0,13,1,348.0
U001584,377.0,29.0,13,1,348.0
U006080,377.0,29.0,13,1,348.0
U016854,377.0,29.0,13,1,348.0
U002416,377.0,29.0,13,1,348.0
U025513,377.0,29.0,13,1,348.0
U002891,377.0,29.0,13,1,348.0
U019123,377.0,29.0,13,1,348.0
U024364,377.0,29.0,13,1,348.0
U025569,377.0,29.0,13,1,348.0
U020092,377.0,29.0,13,1,348.0
U013614,377.0,29.0,13,1,348.0
U019531,377.0,29.0,13,1,348.0
U004024,377.0,29.0,13,1,348.0
U016346,377.0,29.0,13,1,348.0
U007837,377.0,29.0,13,1,348.0
U025486,377.0,29.0,13,1,348.0
U012920,377.0,29.0,13,1,348.0
U007247,377.0,29.0,13,1,348.0
U025668,377.0,29.0,13,1,348.0
U028965,377.0,29.0,13,1,348.0
U007769,377.0,29.0,13,1,348.0
U002750,377.0,29.0,13,1,348.0
U007663,377.0,29.0,13,1,348.0
U024680,377.0,29.0,13,1,348.0
U007595,377.0,29.0,13,1,348.0
U025181,377.0,29.0,13,1,348.0
U020761,377.0,29.0,13,1,348.0
U013378,377.0,29.0,13,1,348.0
U003219,377.0,29.0,13,1,348.0
U008198,377.0,29.0,13,1,348.0
U004782,377.0,29.0,13,1,348.0
U009872,377.0,29.0,13,1,348.0
U016656,377.0,29.0,13,1,348.0
U001142,377.0,29.0,13,1,348.0
U020200,377.0,29.0,13,1,348.0
U008870,377.0,29.0,13,1,348.0
U026282,377.0,29.0,13,1,348.0
U005884,377.0,29.0,13,1,348.0
U001818,377.0,29.0,13,1,348.0
U021418,377.0,29.0,13,1,348.0
U006153,377.0,29.0,13,1,348.0
U011337,377.0,29.0,13,1,348.0
U018861,377.0,29.0,13,1,348.0
U002817,377.0,29.0,13,1,348.0
U011805,377.0,29.0,13,1,348.0
U024487,377.0,29.0,13,1,348.0
U007603,377.0,29.0,13,1,348.0
U019909,377.0,29.0,13,1,348.0
U028045,377.0,29.0,13,1,348.0
U022716,377.0,29.0,13,1,348.0
U016982,377.0,29.0,13,1,348.0
U008591,377.0,29.0,13,1,348.0
U018883,377.0,29.0,13,1,348.0
U015896,377.0,29.0,13,1,348.0
U003271,377.0,29.0,13,1,348.0
U017424,377.0,29.0,13,1,348.0
U019365,377.0,29.0,13,1,348.0
U003944,377.0,29.0,13,1,348.0
U023705,377.0,29.0,13,1,348.0
U014714,377.0,29.0,13,1,348.0
U005667,377.0,29.0,13,1,348.0
U013863,377.0,29.0,13,1,348.0
U027474,377.0,29.0,13,1,348.0
U027059,377.0,29.0,13,1,348.0
U002636,377.0,29.0,13,1,348.0
U019974,377.0,29.0,13,1,348.0
U028055,377.0,29.0,13,1,348.0
U006069,377.0,29.0,13,1,348.0
U020333,377.0,29.0,13,1,348.0
U018413,377.0,29.0,13,1,348.0
U025396,377.0,29.0,13,1,348.0
U001471,377.0,29.0,13,1,348.0
U002642,377.0,29.0,13,1,348.0
U010078,377.0,29.0,13,1,348.0
U004809,377.0,29.0,13,1,348.0
U008467,377.0,29.0,13,1,348.0
U019978,377.0,29.0,13,1,348.0
U020221,377.0,29.0,13,1,348.0
U015062,377.0,29.0,13,1,348.0
U005657,377.0,29.0,13,1,348.0
