user_id,churn,plan,billing_frequency,trial,acquisition_source,monthly_recurring_revenue,annual_contract_value,tenure_days,upgrade_count,downgrade_count,upgrade_downgrade_ratio,total_mrr,average_monthly_revenue,active_months,plans_used,estimated_annual_value,revenue_per_active_month,tenure_months,has_upgrade,has_downgrade,upgrade_minus_downgrade,revenue_tier
U020483,0,professional,monthly,true,self-serve,79.0,948.0,580,1,1,1.0,1580.0,79.0,20,1,948.0,79.0,19.053876478318003,1,1,0,Medium
U005399,0,free,unknown,true,self-serve,0.0,0.0,580,0,0,0.0,0.0,0.0,20,1,0.0,0.0,19.053876478318003,0,0,0,Free
U024624,1,starter,monthly,true,sales-assisted,29.0,348.0,123,0,0,0.0,145.0,29.0,5,1,348.0,29.0,4.040735873850197,0,0,0,Low
U007111,0,free,unknown,true,self-serve,0.0,0.0,580,0,0,0.0,0.0,0.0,20,1,0.0,0.0,19.053876478318003,0,0,0,Free
U027945,0,free,unknown,true,self-serve,0.0,0.0,580,0,0,0.0,0.0,0.0,20,1,0.0,0.0,19.053876478318003,0,0,0,Free
U009468,0,professional,monthly,true,self-serve,79.0,948.0,580,0,1,0.0,1580.0,79.0,20,1,948.0,79.0,19.053876478318003,0,1,-1,Medium
U021830,0,starter,monthly,true,self-serve,29.0,348.0,580,1,0,1.0,580.0,29.0,20,1,348.0,29.0,19.053876478318003,1,0,1,Low
U002884,0,starter,monthly,false,self-serve,29.0,348.0,580,0,0,0.0,580.0,29.0,20,1,348.0,29.0,19.053876478318003,0,0,0,Low
U022296,1,starter,annual,true,self-serve,29.0,348.0,288,1,1,1.0,319.0,29.0,11,1,348.0,29.0,9.461235216819974,1,1,0,Low
U005825,0,free,unknown,true,self-serve,0.0,0.0,580,0,0,0.0,0.0,0.0,20,1,0.0,0.0,19.053876478318003,0,0,0,Free
U028786,0,free,unknown,true,self-serve,0.0,0.0,580,0,0,0.0,0.0,0.0,20,1,0.0,0.0,19.053876478318003,0,0,0,Free
U012742,0,free,unknown,true,self-serve,0.0,0.0,580,0,0,0.0,0.0,0.0,20,1,0.0,0.0,19.053876478318003,0,0,0,Free
U017733,0,free,unknown,true,self-serve,0.0,0.0,580,0,0,0.0,0.0,0.0,20,1,0.0,0.0,19.053876478318003,0,0,0,Free
U005454,0,free,unknown,true,self-serve,0.0,0.0,580,0,0,0.0,0.0,0.0,20,1,0.0,0.0,19.053876478318003,0,0,0,Free
U019190,0,free,unknown,true,self-serve,0.0,0.0,580,0,0,0.0,0.0,0.0,20,1,0.0,0.0,19.053876478318003,0,0,0,Free
U007215,0,professional,monthly,false,self-serve,79.0,948.0,580,1,0,1.0,1580.0,79.0,20,1,948.0,79.0,19.053876478318003,1,0,1,Medium
U023921,0,enterprise,annual,true,partner,199.0,2388.0,580,1,1,1.0,3980.0,199.0,20,1,2388.0,199.0,19.053876478318003,1,1,0,High
U022916,0,free,unknown,true,self-serve,0.0,0.0,580,0,0,0.0,0.0,0.0,20,1,0.0,0.0,19.053876478318003,0,0,0,Free
U021005,0,starter,monthly,true,sales-assisted,29.0,348.0,580,1,0,1.0,580.0,29.0,20,1,348.0,29.0,19.053876478318003,1,0,1,Low
U022336,0,starter,monthly,true,sales-assisted,29.0,348.0,580,1,0,1.0,580.0,29.0,20,1,348.0,29.0,19.053876478318003,1,0,1,Low
U023131,1,starter,annual,true,self-serve,29.0,348.0,125,1,1,1.0,174.0,29.0,6,1,348.0,29.0,4.106438896189225,1,1,0,Low
U008699,0,free,unknown,true,self-serve,0.0,0.0,579,0,0,0.0,0.0,0.0,20,1,0.0,0.0,19.021024967148488,0,0,0,Free
U024381,0,free,unknown,true,self-serve,0.0,0.0,579,0,0,0.0,0.0,0.0,20,1,0.0,0.0,19.021024967148488,0,0,0,Free
U010514,0,starter,annual,false,sales-assisted,29.0,348.0,579,0,0,0.0,580.0,29.0,20,1,348.0,29.0,19.021024967148488,0,0,0,Low
U018260,0,free,unknown,true,self-serve,0.0,0.0,579,0,0,0.0,0.0,0.0,20,1,0.0,0.0,19.021024967148488,0,0,0,Free
U027873,0,free,unknown,true,self-serve,0.0,0.0,579,0,0,0.0,0.0,0.0,20,1,0.0,0.0,19.021024967148488,0,0,0,Free
U004269,0,enterprise,monthly,true,self-serve,199.0,2388.0,579,1,1,1.0,3980.0,199.0,20,1,2388.0,199.0,19.021024967148488,1,1,0,High
U001354,0,professional,monthly,false,self-serve,79.0,948.0,579,0,1,0.0,1580.0,79.0,20,1,948.0,79.0,19.021024967148488,0,1,-1,Medium
U016891,0,starter,monthly,false,self-serve,29.0,348.0,579,0,0,0.0,580.0,29.0,20,1,348.0,29.0,19.021024967148488,0,0,0,Low
U021111,0,professional,monthly,true,self-serve,79.0,948.0,579,2,0,2.0,1580.0,79.0,20,1,948.0,79.0,19.021024967148488,1,0,2,Medium
U012032,0,free,unknown,true,self-serve,0.0,0.0,579,0,0,0.0,0.0,0.0,20,1,0.0,0.0,19.021024967148488,0,0,0,Free
U028152,0,professional,annual,true,sales-assisted,79.0,948.0,579,2,1,2.0,1580.0,79.0,20,1,948.0,79.0,19.021024967148488,1,1,1,Medium
U022463,0,starter,monthly,false,self-serve,29.0,348.0,579,0,1,0.0,580.0,29.0,20,1,348.0,29.0,19.021024967148488,0,1,-1,Low
U002973,0,starter,monthly,true,self-serve,29.0,348.0,579,1,0,1.0,580.0,29.0,20,1,348.0,29.0,19.021024967148488,1,0,1,Low
U006880,0,free,unknown,true,self-serve,0.0,0.0,579,0,0,0.0,0.0,0.0,20,1,0.0,0.0,19.021024967148488,0,0,0,Free
U023280,0,free,unknown,true,self-serve,0.0,0.0,579,0,0,0.0,0.0,0.0,20,1,0.0,0.0,19.021024967148488,0,0,0,Free
U006767,0,starter,monthly,false,self-serve,29.0,348.0,579,3,0,3.0,580.0,29.0,20,1,348.0,29.0,19.021024967148488,1,0,3,Low
U002422,0,professional,monthly,false,sales-assisted,79.0,948.0,579,1,0,1.0,1580.0,79.0,20,1,948.0,79.0,19.021024967148488,1,0,1,Medium
U025484,0,free,unknown,true,self-serve,0.0,0.0,579,0,0,0.0,0.0,0.0,20,1,0.0,0.0,19.021024967148488,0,0,0,Free
U015962,0,free,unknown,true,self-serve,0.0,0.0,579,0,0,0.0,0.0,0.0,20,1,0.0,0.0,19.021024967148488,0,0,0,Free
U015348,0,free,unknown,true,self-serve,0.0,0.0,579,0,0,0.0,0.0,0.0,20,1,0.0,0.0,19.021024967148488,0,0,0,Free
U008022,0,starter,monthly,false,self-serve,29.0,348.0,579,0,0,0.0,580.0,29.0,20,1,348.0,29.0,19.021024967148488,0,0,0,Low
U003289,0,professional,annual,true,self-serve,79.0,948.0,579,1,2,0.5,1580.0,79.0,20,1,948.0,79.0,19.021024967148488,1,1,-1,Medium
U024769,0,free,unknown,true,self-serve,0.0,0.0,578,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.988173455978973,0,0,0,Free
U015463,1,starter,monthly,true,self-serve,29.0,348.0,91,2,0,2.0,116.0,29.0,4,1,348.0,29.0,2.9894875164257555,1,0,2,Low
U018570,1,starter,monthly,false,self-serve,29.0,348.0,147,0,0,0.0,174.0,29.0,6,1,348.0,29.0,4.829172141918528,0,0,0,Low
U016268,0,starter,monthly,false,self-serve,29.0,348.0,578,0,0,0.0,580.0,29.0,20,1,348.0,29.0,18.988173455978973,0,0,0,Low
U008789,0,free,unknown,true,self-serve,0.0,0.0,578,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.988173455978973,0,0,0,Free
U005219,0,starter,annual,true,self-serve,29.0,348.0,578,0,0,0.0,580.0,29.0,20,1,348.0,29.0,18.988173455978973,0,0,0,Low
U019501,0,professional,monthly,true,self-serve,79.0,948.0,578,0,0,0.0,1580.0,79.0,20,1,948.0,79.0,18.988173455978973,0,0,0,Medium
U014611,0,free,unknown,true,self-serve,0.0,0.0,578,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.988173455978973,0,0,0,Free
U015399,0,free,unknown,true,self-serve,0.0,0.0,578,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.988173455978973,0,0,0,Free
U023133,0,starter,monthly,true,self-serve,29.0,348.0,578,1,0,1.0,580.0,29.0,20,1,348.0,29.0,18.988173455978973,1,0,1,Low
U015205,0,starter,annual,false,self-serve,29.0,348.0,578,0,1,0.0,580.0,29.0,20,1,348.0,29.0,18.988173455978973,0,1,-1,Low
U025919,0,free,unknown,true,self-serve,0.0,0.0,578,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.988173455978973,0,0,0,Free
U023842,0,professional,annual,true,sales-assisted,79.0,948.0,578,1,0,1.0,1580.0,79.0,20,1,948.0,79.0,18.988173455978973,1,0,1,Medium
U029984,0,free,unknown,true,self-serve,0.0,0.0,578,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.988173455978973,0,0,0,Free
U028594,0,professional,monthly,false,self-serve,79.0,948.0,578,1,0,1.0,1580.0,79.0,20,1,948.0,79.0,18.988173455978973,1,0,1,Medium
U010088,0,free,unknown,true,self-serve,0.0,0.0,578,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.988173455978973,0,0,0,Free
U005492,0,free,unknown,true,self-serve,0.0,0.0,578,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.988173455978973,0,0,0,Free
U014130,0,professional,annual,true,self-serve,79.0,948.0,578,1,0,1.0,1580.0,79.0,20,1,948.0,79.0,18.988173455978973,1,0,1,Medium
U013902,0,free,unknown,true,self-serve,0.0,0.0,578,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.988173455978973,0,0,0,Free
U013166,0,free,unknown,true,self-serve,0.0,0.0,578,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.988173455978973,0,0,0,Free
U017383,0,starter,monthly,true,self-serve,29.0,348.0,578,2,0,2.0,580.0,29.0,20,1,348.0,29.0,18.988173455978973,1,0,2,Low
U003686,0,starter,monthly,false,self-serve,29.0,348.0,578,0,0,0.0,580.0,29.0,20,1,348.0,29.0,18.988173455978973,0,0,0,Low
U019522,0,free,unknown,true,self-serve,0.0,0.0,578,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.988173455978973,0,0,0,Free
U014260,0,professional,monthly,false,self-serve,79.0,948.0,578,0,0,0.0,1580.0,79.0,20,1,948.0,79.0,18.988173455978973,0,0,0,Medium
U024221,1,starter,monthly,true,self-serve,29.0,348.0,378,2,0,2.0,406.0,29.0,14,1,348.0,29.0,12.417871222076215,1,0,2,Low
U023143,0,free,unknown,true,self-serve,0.0,0.0,578,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.988173455978973,0,0,0,Free
U002776,0,free,unknown,true,self-serve,0.0,0.0,578,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.988173455978973,0,0,0,Free
U023738,0,free,unknown,true,self-serve,0.0,0.0,578,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.988173455978973,0,0,0,Free
U017926,0,starter,annual,true,self-serve,29.0,348.0,578,1,0,1.0,580.0,29.0,20,1,348.0,29.0,18.988173455978973,1,0,1,Low
U015747,0,free,unknown,true,self-serve,0.0,0.0,578,1,0,1.0,0.0,0.0,20,1,0.0,0.0,18.988173455978973,1,0,1,Free
U006536,0,free,unknown,true,self-serve,0.0,0.0,578,1,0,1.0,0.0,0.0,20,1,0.0,0.0,18.988173455978973,1,0,1,Free
U005983,0,enterprise,monthly,true,sales-assisted,199.0,2388.0,578,0,0,0.0,3980.0,199.0,20,1,2388.0,199.0,18.988173455978973,0,0,0,High
U004041,0,professional,annual,true,partner,79.0,948.0,578,1,0,1.0,1580.0,79.0,20,1,948.0,79.0,18.988173455978973,1,0,1,Medium
U000577,0,enterprise,monthly,false,self-serve,199.0,2388.0,578,1,0,1.0,3980.0,199.0,20,1,2388.0,199.0,18.988173455978973,1,0,1,High
U027489,0,starter,monthly,false,partner,29.0,348.0,578,0,0,0.0,580.0,29.0,20,1,348.0,29.0,18.988173455978973,0,0,0,Low
U023856,0,free,unknown,true,self-serve,0.0,0.0,578,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.988173455978973,0,0,0,Free
U012668,0,free,unknown,true,self-serve,0.0,0.0,578,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.988173455978973,0,0,0,Free
U009862,0,free,unknown,true,self-serve,0.0,0.0,578,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.988173455978973,0,0,0,Free
U020559,0,free,unknown,true,self-serve,0.0,0.0,578,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.988173455978973,0,0,0,Free
U012428,0,free,unknown,true,self-serve,0.0,0.0,578,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.988173455978973,0,0,0,Free
U023696,0,free,unknown,true,self-serve,0.0,0.0,578,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.988173455978973,0,0,0,Free
U014464,0,free,unknown,true,self-serve,0.0,0.0,578,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.988173455978973,0,0,0,Free
U009046,0,starter,monthly,false,sales-assisted,29.0,348.0,578,0,0,0.0,580.0,29.0,20,1,348.0,29.0,18.988173455978973,0,0,0,Low
U016095,0,enterprise,annual,false,partner,199.0,2388.0,578,1,2,0.5,3980.0,199.0,20,1,2388.0,199.0,18.988173455978973,1,1,-1,High
U007834,0,free,unknown,true,self-serve,0.0,0.0,578,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.988173455978973,0,0,0,Free
U001533,0,starter,monthly,true,sales-assisted,29.0,348.0,578,1,0,1.0,580.0,29.0,20,1,348.0,29.0,18.988173455978973,1,0,1,Low
U025911,0,professional,monthly,true,self-serve,79.0,948.0,578,0,1,0.0,1580.0,79.0,20,1,948.0,79.0,18.988173455978973,0,1,-1,Medium
U020642,0,enterprise,monthly,true,sales-assisted,199.0,2388.0,577,2,1,2.0,3980.0,199.0,20,1,2388.0,199.0,18.95532194480946,1,1,1,High
U017056,0,free,unknown,true,self-serve,0.0,0.0,577,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.95532194480946,0,0,0,Free
U014588,0,free,unknown,true,self-serve,0.0,0.0,577,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.95532194480946,0,0,0,Free
U020525,0,starter,monthly,false,self-serve,29.0,348.0,577,1,0,1.0,580.0,29.0,20,1,348.0,29.0,18.95532194480946,1,0,1,Low
U008666,0,starter,monthly,true,sales-assisted,29.0,348.0,577,1,1,1.0,580.0,29.0,20,1,348.0,29.0,18.95532194480946,1,1,0,Low
U017305,0,free,unknown,true,self-serve,0.0,0.0,577,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.95532194480946,0,0,0,Free
U011750,0,professional,annual,false,self-serve,79.0,948.0,577,1,0,1.0,1580.0,79.0,20,1,948.0,79.0,18.95532194480946,1,0,1,Medium
U028426,0,free,unknown,true,self-serve,0.0,0.0,577,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.95532194480946,0,0,0,Free
U021313,0,starter,monthly,false,self-serve,29.0,348.0,577,0,1,0.0,580.0,29.0,20,1,348.0,29.0,18.95532194480946,0,1,-1,Low
U022700,0,free,unknown,true,self-serve,0.0,0.0,577,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.95532194480946,0,0,0,Free
U005451,0,enterprise,monthly,false,self-serve,199.0,2388.0,577,3,0,3.0,3980.0,199.0,20,1,2388.0,199.0,18.95532194480946,1,0,3,High
U001411,0,free,unknown,true,self-serve,0.0,0.0,577,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.95532194480946,0,0,0,Free
U017637,0,free,unknown,true,self-serve,0.0,0.0,577,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.95532194480946,0,0,0,Free
U011381,0,professional,monthly,true,sales-assisted,79.0,948.0,577,0,1,0.0,1580.0,79.0,20,1,948.0,79.0,18.95532194480946,0,1,-1,Medium
U009334,0,professional,annual,true,self-serve,79.0,948.0,577,1,0,1.0,1580.0,79.0,20,1,948.0,79.0,18.95532194480946,1,0,1,Medium
U029880,0,free,unknown,true,self-serve,0.0,0.0,577,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.95532194480946,0,0,0,Free
U022588,1,starter,monthly,true,self-serve,29.0,348.0,271,0,0,0.0,290.0,29.0,10,1,348.0,29.0,8.902759526938238,0,0,0,Low
U011704,0,free,unknown,true,self-serve,0.0,0.0,577,0,1,0.0,0.0,0.0,20,1,0.0,0.0,18.95532194480946,0,1,-1,Free
U020991,0,starter,monthly,true,partner,29.0,348.0,577,0,0,0.0,580.0,29.0,20,1,348.0,29.0,18.95532194480946,0,0,0,Low
U026990,0,free,unknown,true,self-serve,0.0,0.0,577,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.95532194480946,0,0,0,Free
U022832,0,free,unknown,true,self-serve,0.0,0.0,577,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.95532194480946,0,0,0,Free
U005861,0,starter,monthly,false,self-serve,29.0,348.0,577,1,0,1.0,580.0,29.0,20,1,348.0,29.0,18.95532194480946,1,0,1,Low
U027348,0,free,unknown,true,self-serve,0.0,0.0,577,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.95532194480946,0,0,0,Free
U006829,0,free,unknown,true,self-serve,0.0,0.0,577,0,0,0.0,0.0,0.0,20,1,0.0,0.0,18.95532194480946,0,0,0,Free
U009997,0,starter,monthly,true,sales-assisted,29.0,348.0,577,1,1,1.0,580.0,29.0,20,1,348.0,29.0,18.95532194480946,1,1,0,Low
U026841,0,enterprise,monthly,true,self-serve,199.0,2388.0,577,0,1,0.0,3980.0,199.0,20,1,2388.0,199.0,18.95532194480946,0,1,-1,High
U002407,0,starter,monthly,true,self-serve,29.0,348.0,577,1,1,1.0,580.0,29.0,20,1,348.0,29.0,18.95532194480946,1,1,0,Low
U027876,0,starter,annual,false,self-serve,29.0,348.0,576,0,0,0.0,551.0,29.0,19,1,348.0,29.0,18.922470433639948,0,0,0,Low
U022192,0,starter,monthly,true,self-serve,29.0,348.0,576,0,0,0.0,551.0,29.0,19,1,348.0,29.0,18.922470433639948,0,0,0,Low
U029578,0,free,unknown,true,self-serve,0.0,0.0,576,1,0,1.0,0.0,0.0,19,1,0.0,0.0,18.922470433639948,1,0,1,Free
U029496,0,free,unknown,true,self-serve,0.0,0.0,576,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.922470433639948,0,0,0,Free
U007165,0,free,unknown,true,self-serve,0.0,0.0,576,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.922470433639948,0,0,0,Free
U019191,0,enterprise,monthly,false,self-serve,199.0,2388.0,576,0,1,0.0,3781.0,199.0,19,1,2388.0,199.0,18.922470433639948,0,1,-1,High
U020936,0,free,unknown,true,self-serve,0.0,0.0,576,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.922470433639948,0,0,0,Free
U005407,0,professional,monthly,false,self-serve,79.0,948.0,576,3,0,3.0,1501.0,79.0,19,1,948.0,79.0,18.922470433639948,1,0,3,Medium
U017650,0,free,unknown,true,self-serve,0.0,0.0,576,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.922470433639948,0,0,0,Free
U025047,1,professional,monthly,false,partner,79.0,948.0,171,0,1,0.0,474.0,79.0,6,1,948.0,79.0,5.617608409986859,0,1,-1,Medium
U029285,0,professional,annual,false,self-serve,79.0,948.0,576,0,0,0.0,1501.0,79.0,19,1,948.0,79.0,18.922470433639948,0,0,0,Medium
U027820,0,professional,monthly,true,sales-assisted,79.0,948.0,576,0,1,0.0,1501.0,79.0,19,1,948.0,79.0,18.922470433639948,0,1,-1,Medium
U012036,0,free,unknown,true,self-serve,0.0,0.0,576,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.922470433639948,0,0,0,Free
U013493,0,free,unknown,true,self-serve,0.0,0.0,576,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.922470433639948,0,0,0,Free
U015509,0,free,unknown,true,self-serve,0.0,0.0,576,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.922470433639948,0,0,0,Free
U026252,0,free,unknown,true,self-serve,0.0,0.0,576,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.922470433639948,0,0,0,Free
U011907,0,free,unknown,true,self-serve,0.0,0.0,576,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.922470433639948,0,0,0,Free
U003497,0,starter,annual,false,self-serve,29.0,348.0,576,1,1,1.0,551.0,29.0,19,1,348.0,29.0,18.922470433639948,1,1,0,Low
U000658,0,professional,monthly,true,partner,79.0,948.0,576,1,1,1.0,1501.0,79.0,19,1,948.0,79.0,18.922470433639948,1,1,0,Medium
U022242,0,free,unknown,true,self-serve,0.0,0.0,576,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.922470433639948,0,0,0,Free
U013961,0,free,unknown,true,self-serve,0.0,0.0,576,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.922470433639948,0,0,0,Free
U027092,0,professional,monthly,true,self-serve,79.0,948.0,576,0,1,0.0,1501.0,79.0,19,1,948.0,79.0,18.922470433639948,0,1,-1,Medium
U008518,0,starter,monthly,true,sales-assisted,29.0,348.0,576,0,0,0.0,551.0,29.0,19,1,348.0,29.0,18.922470433639948,0,0,0,Low
U011115,0,professional,annual,true,sales-assisted,79.0,948.0,576,0,0,0.0,1501.0,79.0,19,1,948.0,79.0,18.922470433639948,0,0,0,Medium
U029517,0,professional,monthly,false,self-serve,79.0,948.0,576,0,1,0.0,1501.0,79.0,19,1,948.0,79.0,18.922470433639948,0,1,-1,Medium
U002309,0,free,unknown,true,self-serve,0.0,0.0,576,1,0,1.0,0.0,0.0,19,1,0.0,0.0,18.922470433639948,1,0,1,Free
U013993,0,free,unknown,true,self-serve,0.0,0.0,576,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.922470433639948,0,0,0,Free
U025006,0,free,unknown,true,self-serve,0.0,0.0,576,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.922470433639948,0,0,0,Free
U004289,0,free,unknown,true,self-serve,0.0,0.0,576,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.922470433639948,0,0,0,Free
U007390,0,starter,annual,true,sales-assisted,29.0,348.0,576,0,0,0.0,551.0,29.0,19,1,348.0,29.0,18.922470433639948,0,0,0,Low
U000461,0,starter,monthly,false,sales-assisted,29.0,348.0,576,0,0,0.0,551.0,29.0,19,1,348.0,29.0,18.922470433639948,0,0,0,Low
U010617,0,free,unknown,true,self-serve,0.0,0.0,576,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.922470433639948,0,0,0,Free
U011291,0,professional,monthly,true,self-serve,79.0,948.0,576,1,0,1.0,1501.0,79.0,19,1,948.0,79.0,18.922470433639948,1,0,1,Medium
U013754,0,free,unknown,true,self-serve,0.0,0.0,576,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.922470433639948,0,0,0,Free
U015953,0,enterprise,annual,false,sales-assisted,199.0,2388.0,576,3,0,3.0,3781.0,199.0,19,1,2388.0,199.0,18.922470433639948,1,0,3,High
U008615,0,free,unknown,true,self-serve,0.0,0.0,576,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.922470433639948,0,0,0,Free
U012634,0,free,unknown,true,self-serve,0.0,0.0,576,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.922470433639948,0,0,0,Free
U006949,0,free,unknown,true,self-serve,0.0,0.0,576,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.922470433639948,0,0,0,Free
U018612,0,professional,annual,true,self-serve,79.0,948.0,576,0,1,0.0,1501.0,79.0,19,1,948.0,79.0,18.922470433639948,0,1,-1,Medium
U016492,0,free,unknown,true,self-serve,0.0,0.0,576,1,0,1.0,0.0,0.0,19,1,0.0,0.0,18.922470433639948,1,0,1,Free
U003756,0,starter,annual,true,self-serve,29.0,348.0,576,0,1,0.0,551.0,29.0,19,1,348.0,29.0,18.922470433639948,0,1,-1,Low
U007206,1,starter,monthly,false,sales-assisted,29.0,348.0,89,3,1,3.0,87.0,29.0,3,1,348.0,29.0,2.923784494086728,1,1,2,Low
U014088,0,free,unknown,true,self-serve,0.0,0.0,576,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.922470433639948,0,0,0,Free
U002334,0,starter,annual,false,self-serve,29.0,348.0,576,0,0,0.0,551.0,29.0,19,1,348.0,29.0,18.922470433639948,0,0,0,Low
U022582,1,starter,monthly,true,sales-assisted,29.0,348.0,263,0,0,0.0,261.0,29.0,9,1,348.0,29.0,8.639947437582128,0,0,0,Low
U025358,0,professional,monthly,false,self-serve,79.0,948.0,575,4,1,4.0,1501.0,79.0,19,1,948.0,79.0,18.889618922470433,1,1,3,Medium
U004705,0,free,unknown,true,self-serve,0.0,0.0,575,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.889618922470433,0,0,0,Free
U000098,0,professional,annual,true,self-serve,79.0,948.0,575,0,0,0.0,1501.0,79.0,19,1,948.0,79.0,18.889618922470433,0,0,0,Medium
U017148,1,professional,monthly,false,self-serve,79.0,948.0,319,0,2,0.0,869.0,79.0,11,1,948.0,79.0,10.4796320630749,0,1,-2,Medium
U009224,0,professional,monthly,true,sales-assisted,79.0,948.0,575,0,0,0.0,1501.0,79.0,19,1,948.0,79.0,18.889618922470433,0,0,0,Medium
U008217,0,enterprise,monthly,false,self-serve,199.0,2388.0,575,2,1,2.0,3781.0,199.0,19,1,2388.0,199.0,18.889618922470433,1,1,1,High
U027491,1,enterprise,monthly,false,self-serve,199.0,2388.0,307,0,1,0.0,2189.0,199.0,11,1,2388.0,199.0,10.085413929040735,0,1,-1,High
U001973,0,starter,annual,true,self-serve,29.0,348.0,575,1,0,1.0,551.0,29.0,19,1,348.0,29.0,18.889618922470433,1,0,1,Low
U017632,0,free,unknown,true,self-serve,0.0,0.0,575,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.889618922470433,0,0,0,Free
U003237,0,enterprise,monthly,true,self-serve,199.0,2388.0,575,0,1,0.0,3781.0,199.0,19,1,2388.0,199.0,18.889618922470433,0,1,-1,High
U020922,0,professional,monthly,true,self-serve,79.0,948.0,575,0,0,0.0,1501.0,79.0,19,1,948.0,79.0,18.889618922470433,0,0,0,Medium
U025153,0,professional,annual,true,self-serve,79.0,948.0,575,0,0,0.0,1501.0,79.0,19,1,948.0,79.0,18.889618922470433,0,0,0,Medium
U023158,0,free,unknown,true,self-serve,0.0,0.0,575,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.889618922470433,0,0,0,Free
U005437,0,professional,monthly,false,self-serve,79.0,948.0,575,0,0,0.0,1501.0,79.0,19,1,948.0,79.0,18.889618922470433,0,0,0,Medium
U006296,0,free,unknown,true,self-serve,0.0,0.0,575,0,1,0.0,0.0,0.0,19,1,0.0,0.0,18.889618922470433,0,1,-1,Free
U007434,0,free,unknown,true,self-serve,0.0,0.0,575,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.889618922470433,0,0,0,Free
U017936,1,professional,monthly,false,partner,79.0,948.0,501,0,0,0.0,1343.0,79.0,17,1,948.0,79.0,16.45860709592641,0,0,0,Medium
U020738,0,free,unknown,true,self-serve,0.0,0.0,575,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.889618922470433,0,0,0,Free
U018384,0,free,unknown,true,self-serve,0.0,0.0,575,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.889618922470433,0,0,0,Free
U006871,0,free,unknown,true,self-serve,0.0,0.0,575,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.889618922470433,0,0,0,Free
U013875,0,free,unknown,true,self-serve,0.0,0.0,575,0,0,0.0,0.0,0.0,19,1,0.0,0.0,18.889618922470433,0,0,0,Free
